title,company,location,job_type,employment_type,description,requirements
Data Analystin/Data Analyst – Datenbank & Servertechnologie (m/w/d),Bundesanstalt für Wasserbau (BAW),Karlsruhe,Befristeter Vertrag,"Teilzeit, Vollzeit","Große Infrastrukturplanungen der Wasserstraßen- und Schifffahrtsverwaltung des Bundes (WSV) aktiv mitgestalten: Das ist für die Beschäftigten der Bundesanstalt für Wasserbau (BAW) Alltag. In vielfältigen Beratungs- und Forschungsprojekten – und als gefragte Expertinnen und Experten in Wissenschaft und Politik. An unseren Standorten in Karlsruhe und Hamburg arbeiten Fachkräfte mit unterschiedlichsten Expertisen unter einem Dach. Angesiedelt ist die BAW als größte und leistungsfähigste Beratungs- und Forschungseinrichtung für den deutschen Verkehrswasserbau im Geschäftsbereich des Bundesministeriums für Verkehr (BMV).Die Bundesanstalt für Wasserbau ist Teil eines 357.582 km² großen Karrierenetzwerks, bestehend aus über 40 Behörden mit rund 24.000 Beschäftigten.DieBundesanstalt für Wasserbau (BAW)steht an der Schnittstelle zwischen universitärer Forschung und Ressortforschung für den Verkehrsträger Schifffahrt. Wir unterstützen das Bundesministerium für Verkehr (BMV) sowie die Wasserstraßen- und Schifffahrtsverwaltung des Bundes (WSV) mit innovativen Forschungsprojekten bei der Planung und Modernisierung von Infrastrukturmaßnahmen und der Förderung einer nachhaltigen Binnenschifffahrt. Für die Abteilung Wasserbau im Binnenbereich, Referat Schifffahrt, suchen wir zum nächstmöglichen Zeitpunktbefristetauf 3 Jahre eine/einen:Data Analystin/Data Analyst – Datenbank & Servertechnologie (m/w/d)Der Dienstort ist Karlsruhe.Referenzcode der Ausschreibung 20251537_9339","Das sollten Sie unbedingt mitbringen:Abgeschlossenes wissenschaftliches Hochschulstudium (Uni-Diplom/Master) in Informatik, Mathematik, Maschinenbau/Schiffbau, Bauingenieurwesen oder vergleichbarer FachrichtungDas wäre wünschenswert:Erfahrung in der Entwicklung und Programmierung größerer Anwendungen zur Datenanalyse, idealerweise auch mit Methoden des maschinellen LernensKenntnisse im Umgang mit Datenbanken und ServertechnologienAnalytisches Denkvermögen und die Fähigkeit, innovative Problemlösungen im verkehrswasserbaulichen Kontext zu entwickelnErgebnisorientierte, konzeptionelle und kreative ArbeitsweiseHohes Maß an Eigeninitiative, Engagement und TeamfähigkeitSehr gute mündliche und schriftliche Ausdrucksfähigkeit in deutscher Sprache (C2 CEFR oder gleichwertig) sowie gute Englischkenntnisse (mindestens B2/C1 CEFR)"
HR Data Governance Spezialist:in,enercity AG,Hannover,Feste Anstellung,"Homeoffice möglich, Vollzeit","HR Data Governance Spezialist:inJob-ID: J2025401Will­kommen bei enercity, einem der führenden Energie­versorger in Deutschland. Mit unserem Hauptsitz in Hannover sind wir stolz darauf, unseren Kunden maßge­schneiderte Energie- und Wasser­dienst­leistungen anzubieten. Unser Ziel ist es, eine nachhaltige und effiziente Energie­zukunft für alle zu schaffen. Wir setzen auf ein Arbeits­umfeld, das Vielfalt und Inklusion fördert, und suchen Menschen, die unsere Leiden­schaft für Energie und Techno­logie teilen.Wenn du eine Leidenschaft für Datenmanagement hast und dazu beitragen möchtest, datenbasierte Entscheidungsfindung und Datenqualität im Personalmanagement zu fördern.Du hast Lust, unser Team zu unterstützen? Dann freuen wir uns auf deine Bewerbung und darauf, dich kennenzulernen!#positiveenergieDas Geschlecht ist uns nicht wichtig, entscheidend ist für uns, dass du zu unserer Kultur und ins Team passt und für deinen Job brennst.","Du verfügst über ein abgeschlossenes wissenschaftliches Hochschulstudium (Master in Wirtschaftsinformatik, Informatik) oder eine vergleichbare Qualifikation mit. Dazu bist du erfahren im Projektmanagement.Im Idealfall hast du erste Vorerfahrungen zu People Analytics, Datenstrategie oder (generativer) künstlicher Intelligenz.Du verfügst über fundierte Kenntnisse der Datenschutzgrundverordnung (DSGVO).Sehr gute analytische und konzeptionelle Fähigkeiten bringst du mit und du hast Spaß daran, Problemlöser:in zu sein.Du überzeugst mit einer selbstständigen und proaktiven Arbeitsweise sowie einer Hands-on-Mentalität.Unsere Ausschreibung spricht dich sehr an, jedoch erfüllst du nicht ganz die 100 %? Kein Thema – die fehlenden Prozente gehen wir gemeinsam."
Regulatory Data Expert (m/w/d) - befristet auf 24 Monate - Teilzeit 50%,Merz Consumer Care GmbH,Frankfurt am Main,Befristeter Vertrag,Teilzeit,"Let‘s care for life!Merz Lifecare unterstützt Menschen darin, ein gesundes Leben zu führen und ihre Gesundheit sowie ihr Wohlbefinden selbst in die Hand zu nehmen. Zu unseren Marken gehörentetesept,Merz Spezial, SOS, ZirkulinundBrooklyn Soap CompanysowieSOSundZirkulin. Sie bieten eine breite Auswahl an hochwertigen und innovativen Produkten, die in Drogerie- und Supermärkten sowie online verkauft werden.Merz Lifecare steht für ein agiles und zukunftsgetriebenes Familien-Unternehmen, das sich mit einer eigenen Forschungs- und Entwicklungsabteilung dafür engagiert, Produkte zu kreieren, die gut für die Menschen und den Planeten sind. Wir gehören zu den führenden Anbietern von Gesundheits-, Wohlfühl- und Beautyprodukten im deutschsprachigem Raum. Eine nachhaltig ausgerichtete Strategie, eine dynamische und motivierende Arbeitskultur sowie engagierte Mitarbeitende sind der Schlüssel zu unserem Wachstum und Erfolg.Möchtest auch Du an unserer Erfolgsgeschichte mitschreiben? Dann bewirb' Dich jetzt für unserPackaging TeamamStandort Frankfurt am Main!Vielfalt schätzen wir nicht nur bei unseren Marken, sondern auch bei unseren Mitarbeitenden.Wir begrüßen daher alle Bewerbungen unabhängig von Geschlecht, Alter, sexueller Orientierung, Behinderung, Religion, Weltanschauung sowie ethnischer und sozialer Herkunft.","Du hast eineAusbildungim BereichPharmazie,Lebensmitteltechnologie,Kosmetik,Qualitätsmanagementoder einevergleichbare QualifikationDu bringsterste Erfahrungen im Umgang mit Produktdateninregulierten Branchen(z. B.Pharma,Lebensmittel,Kosmetik) mitDu hast bereits mitERP-/PIM-Systemengearbeitet und kennst dich mitDatenmanagement,DatenbankpflegeundProduktdokumentationausDu verfügst über Kenntnisse relevantergesetzlicher VorgabenwieAMG,LMIV,Kosmetik-VOoderMDRDu bist sicher im Umgang mitQualitätsdokumenten,Produktspezifikationenund hast sehr gute Kenntnisse inMS Office(insbesondereExcel) sowieSAPDu arbeitestsehr sorgfältig,strukturiertundverantwortungsbewusst, bringstTeamgeist,Organisationsgeschickund eineHands-on-Mentalitätmit – und suchst aktiv nachpraktischen LösungenDu verfügst überverhandlungssichere Deutschkenntnisseund bringstgute Englischkenntnissefür den fachlichen Austausch mit"
Manager Stammdatenpflege/ Data Maintenance (m/w/d),JUWI GmbH,Wörrstadt,Feste Anstellung,"Homeoffice möglich, Teilzeit","Für unser dynamisches Team suchen wir einen talentierten Manager (m⁠/⁠w⁠/⁠d), der unsere Vision einer nachhaltigen Zukunft für uns alle teilt und sie gemeinsam mit uns aktiv umsetzt. Neben einer fundierten Ausbildung und Erfahrung im Bereich Stammdatenpflege, Debitoren- & Kreditorenbuchhaltung sind wir auf der Suche nach jemandem, der innovativ denkt, teamorientiert arbeitet und sich leidenschaftlich für Nachhaltigkeit engagiert. Das klingt nach Dir? Dann freuen wir uns darauf, Dich kennenzulernen.Teilzeit (20 Std./Woche) – unbefristetDas sind wir – ein starkes Team, das die Zukunft gestaltetBei uns hast Du die Chance, ein echtes Zukunftsprojekt mitzugestalten. Seit mehr als 25 Jahren ist JUWI Vorreiter der Energiewende. Als 100%-Tochter der MVV Energie AG planen und bauen wir Projekte in den Bereichen Wind- und Solarenergie sowie Hybridsysteme mit Speichern im In- und Ausland und bieten darüber hinaus weitere Dienstleistungen rund um die technische und kaufmännische Betriebsführung. Mit mehr als 1.100 Mitarbeitern und bislang über 1.200 realisierten Windenergie- und rund 1.850 PV-Anlagen hat sich JUWI als ein bedeutender Akteur für erneuerbare Energien etabliert.In der JUWI GmbH treibst Du die Energiewende voran – und das je nach Aufgabengebiet aus ganz unterschiedlichen Perspektiven. Wir planen und realisieren Wind- und Solarenergieprojekte in ganz Deutschland, unterstützen aber auch die internationalen JUWI-Gesellschaften und steuern gleichzeitig die Aktivitäten der gesamten JUWI-Gruppe.","Du überzeugst uns mit diesen Qualifikationen:Abgeschlossene kaufmännische Ausbildung im Bereich Steuern oder RechtMehrjährige Berufserfahrung und sehr gute Kenntnisse im Bereich der Stammdatenpflege, Stammdatenanlage und der Debitoren- & KreditorenbuchhaltungSehr gute IT-AffinitätDu bist eine offene Persönlichkeit und überzeugst durch Deine Kommunikationsstärke, Belastbarkeit und eine strukturierte, lösungsorientierte ArbeitsweiseSehr gute Deutschkenntnisse (mind. C1-Level)Du hast noch mehr zu bieten? Nehmen wir gerne. Du erfüllst nicht alle Anforderungen? Kein Problem. Wir freuen uns auf Deine Bewerbung."
(Senior) Software Engineer - Data & AI Platform - STACKIT (m/w/d),STACKIT,Heilbronn,Feste Anstellung,Vollzeit,"Du willst mit uns STACKITEERs die Cloud-Welt im Sturm erobern und mit uns die Zukunft Europas gestalten? Prima! Dann bist du bei STACKIT genau richtig. Unsere Vision ist ambitioniert: Ein unabhängiges Europa - digital, führend. Als Cloud- und Colocation-Provider bauen wir die sichere Infrastruktur dafür. Mit unseren Serverstandorten ausschließlich in Deutschland und Österreich bieten wir sowohl der Schwarz Gruppe, zu der wir gehören, als auch externen Kunden eine europäische Alternative zu den internationalen Cloud-Anbietern.Als engagierter STACKITEER bist du Teil des Geschäftsbereichs STACKIT Products. Hier werden unsere Produkte und Services entwickelt, getestet und verbessert – bevor sie vom Bereich STACKIT Go2Market am Markt platziert werden.Unser Bereich Central Services mit dem Produkt der STACKIT Data & AI Platform startet gerade durch, die Welt der Daten für unsere Kunden erlebbar zu machen. Das agile Team erarbeitet und löst Use Cases für und gemeinsam mit Kunden der STACKIT. Dabei zeichnet sie besonders die iterative Vorgehensweise aus, nah an den Stakeholdern optimale Produkte für alle unsere Kunden zu entwickeln. Zur Vervollständigung unserer Mannschaft suchen wir dich!","Du bringst die Leidenschaft und Begeisterung für neue Technologien im Kontext BI und AI mitDabei liegen deine Schwerpunkte in der Softwareentwicklung und Kubernetes und du fühlst dich in Cloud-Umgebungen bereits jetzt zuhauseDu überzeugst uns mit fundierten Kenntnissen in der Programmierung mit GolangProdukte und Services wie Kafka, Spark, Flink oder Dremio sind keine Fremdwörter für dichDu brennst dafür neue Technologien zu durchdringen und kannst diese in der Praxis umsetzenDu hast Spaß daran, dein Wissen mit anderen Teammitgliedern zu teilen"
Legal Counsel Data Privacy (m/f/d),dormakaba Deutschland GmbH,Nordrhein-Westfalen,Feste Anstellung,"Homeoffice möglich, Vollzeit","We are at the heart of every place that matters. As a leading global provider in the access solutions market for schools, banks, airports, hospitals, hotels, and many more, we enable seamless movement within secure, safe, and sustainable places. Our work is IMPORTANT. YOU are important. We provide our people with the tools to shape their careers for growth. With around 16,000 employees worldwide, EVERY team member contributes to our mission and can make a positive difference. By working as one global team, we continue growing the business, growing together, and growing ourselves. Build your career with us!Legal Counsel Data Privacy (m/f/d)",
Data Manager (m/w/d),Sirius Facilities GmbH,Berlin,Feste Anstellung,"Homeoffice möglich, Vollzeit","DU WILLST WIRKLICH ETWAS BEWEGEN? DANN BIST DU BEI UNS RICHTIG!Egal, ob vom Fach oder als Quereinsteiger, aus unserem Büro im Herzen Berlins oder aus einem unserer über 70 Business Parks. Wir bieten Dir vielfältige Entwicklungsmöglichkeiten und die Sicherheit eines internationalen Unternehmens mit solidem Wachstum. Sirius steht als börsennotierte Gesellschaft mit derzeit über 275 Mitarbeitern für Selbstständigkeit, Flexibilität, Teamwork und immer neue Herausforderungen. Als Teil unseres erfolgsorientierten und diversen Teams wird Dir bei uns nie langweilig. Was uns innerhalb der Landschaft der deutschen Gewerbeparks so einzigartig macht? Unser Service und die Gewerbeflächen sind genau auf die Bedürfnisse der Mieter zugeschnitten!","Erfolgreich abgeschlossenes Studium der Wirtschaftswissenschaften, Wirtschaftsinformatik oder vergleichbare QualifikationBegeisterung für Daten, Auswertungen, Geschäftsprozesse und IT sowie ein Verständnis für betriebswirtschaftliche FragestellungenSehr gute Kenntnisse in Excel und Power BIQualitätsbewusster Teamplayer mit analytischer Problemlösungskompetenz, Eigeninitiative und UmsetzungsstärkeSprachkenntnisse: Deutsch B2 oder besser, Englisch von Vorteil"
SAP Berater/Entwickler Datenmigration (m/w/d) – Architect SAP Data Migration,Ratbacher GmbH,"Stuttgart, Dortmund, Leipzig, München, Hamburg, Berlin, Home-Office",Feste Anstellung,"Homeoffice möglich, Vollzeit","Du hast Lust dennächsten Schritt in Deiner SAP Karrierezu machen und dich voll und ganz auf dasThema SAP Data Migrationzu fokussieren? Dann bietet unser Kunde aus der IT-Dienstleistungsbranche mit seinen knapp 500 Mitarbeitenden und der absolutenExpertise im Bereich der DatenmigrationDir hier die optimale Gelegenheit! Im Rahmen spannenderSAP S/4HANA Projektein Kombination mit eigenen Produkten im Bereich SAP Data Migration sowie einer einzigartigen Partnerschaft zur SAP SE kannst Du dich weiterentwickeln und stetig dazulernen. Nutze diese Chance und bewirb Dich alsSAP SAP Berater/Entwickler (m/w/d)für den Bereich Datenmigration zu100% Remoteaus dem Homeoffice heraus, alternativ an einem der Standorte inStuttgart, Dortmund, Leipzig, München, Hamburg oder Berlin.Ratbacher GmbH- Wir sind eine der führenden IT-Personalberatungen der DACH-Region. Unsere Vision? Wir bringen IT-Spezialisten mit den attraktivsten Arbeitgebern zusammen. Seit über 15 Jahren motiviert uns diese verantwortungsvolle Aufgabe täglich zu Bestleistungen. Mit einem Netzwerk von über 4.000 Top-Unternehmen und bereits über 12.000 erfolgreichen Vermittlungen besitzen wir die nötige Expertise, Dir den Weg zum neuen Traumjob zu ebnen!","Berufserfahrung als fachlicher SAP Berater oder technischer SAP Entwickler mit Fokus auf die gängigen SAP-Migrationswerkzeuge und Methoden (LSMW, LTMC, SAP Migration Cockpit, Natuvion DCS), gerne v.a. im Bereich der tabellenbasierten SAP DatenmigrationTechnisches Daten- und Architekturverständnis wird vorausgesetzt, gerne auch Programmierkenntnisse bspw. in SAP ABAP/ABAP OOFließende Deutschkenntnisse, eine Reisebereitschaft wird NICHT gefordert"
Praktikant (m/w/d) Data & IT Projects im Qualitätsmanagement,DMK GROUP - DMK Deutsches Milchkontor GmbH,Bremen,Praktikum,Vollzeit,"Die größte deutsche Molkereigenossenschaft verarbeitet mit rund 6.800 Mitarbeitern an mehr als 20 Standorten in Deutschland, den Niederlanden und weiteren internationalen Hubs Milch zu Lebensmitteln höchster Qualität. Das Produktportfolio reicht von Käse, Molkereiprodukten und Ingredients über Babynahrung, Eis und Molkenprodukte bis hin zu veganen Produkten. Marken wie MILRAM, Oldenburger, Uniekaas, Alete bewusst und Humana genießen bei Verbrauchern im In- und Ausland großes Vertrauen und machen das Unternehmen zur festen Größe in seinen Heimat- und ausgewählten Zielmärkten rund um den Globus. Als einer der größten Lieferanten des deutschen Lebensmitteleinzelhandels und mit einem Umsatz von 5,5 Milliarden Euro gehört die DMK Group europaweit zu den führenden Unternehmen der Ernährungswirtschaft.Sie möchten Ihr Studium mit einer praktischen Erfahrung im Qualitätsmanagement anreichern und dabei Ihre Affinität zu Daten und Systemen ausleben? Dann unterstützen Sie unser Team und starten Sie Ihr 6-monatiges Praktikum alsPraktikant (m/w/d) Data & IT Projects im Qualitätsmanagementin BremenReferenznummer 10594","Studium in einem relevanten Fachbereich: Lebensmitteltechnologie, Lebensmittelchemie, Ökotrophologie, Informatik, Wirtschaftsinformatik oder vergleichbarHohe Affinität zu technischen Systemen (SAP (QM/DVS/RM), LIMS, MS Office) und ausgeprägtes technisches VerständnisInteresse an Qualitätsmanagementprozessen und LaboranalytikSorgfältige und zuverlässige ArbeitsweiseSehr gutes Deutsch und Englisch in Wort und Schrift"
Data Governance Specialist (m/w/d),Vaillant GmbH,Remscheid,Feste Anstellung,"Homeoffice möglich, Vollzeit","Data Governance Specialist (m/w/d)Unternehmen:Vaillant GmbH |Standort:Remscheid |Land:DeutschlandWir sorgen für ein besseres Klima. In jedem Zuhause und unserer Umwelt. Diesen Anspruch leben wir als erfolgreiches Familienunternehmen seit über 150 Jahren. Wir sind einer der weltweit führenden Anbieter von Wärmepumpen, digitalen Servicedienstleistungen sowie effizienten Gas-Heizgeräten und stellen energieeffiziente Lösungen bereit.Nachhaltigkeit finden Sie bei der Vaillant Group überall. Im Büro, an den Produktionsstandorten und unterwegs. Dafür setzen sich täglich rund 16.000 Mitarbeiterinnen und Mitarbeiter aus über 70 Ländern ein. Als internationales Team übernehmen wir Verantwortung – für unsere Zukunft und die unseres Planeten. Wir fördern Ihre persönliche Entwicklung, damit Sie mit Leidenschaft handeln und wir gemeinsam für ein besseres Klima sorgen können.Werden Sie Teil der Vaillant Group und gestalten Sie mit uns die Zukunft des Heizens!","Qualifikation: Sie verfügen über einen Bachelorabschluss in Betriebswirtschaft, Datenmanagement oder einem verwandten BereichErfahrung: Mit mindestens ein- bis mehrjähriger Erfahrung im Datenmanagement im komplexen industriellen Umfeld, idealerweise mit Bezug zur technischen Produktentwicklung, sind Sie bestens vorbereitetKnow-how und Skills: Ihre Vertrautheit mit Data-Management-Tools und Ihr Verständnis für Datenqualität sind entscheidend für den Erfolg in dieser RolleNice to have: Kenntnisse in SAP S/4HANA und Salesforce sind von Vorteil und ergänzen Ihr ProfilPersönlichkeit: Sie haben Freude an Umgang mit Daten und Ihre Kreativität, proaktive Haltung sowie starke Kommunikationsfähigkeiten im Umgang mit verschiedenen Stakeholdern zeichnen Sie ausSprachen: Fließendes Englisch ist erforderlich, um effektiv in unserem internationalen Umfeld zu arbeiten; Deutschkenntnisse sind von Vorteil"
Data Engineer (m/w/d),emetriq GmbH,Hamburg,Feste Anstellung,"Homeoffice möglich, Vollzeit","Werde Teil eines starken Teams bei emetriq!emetriq, Teil der Deutschen Telekom AG, bietet datengetriebene Online-Advertising-Lösungen und setzt sich für fairen Datenzugang als Treibstoff für Innovation und Vielfalt ein. Mit unserer Expertise und Technologiekompetenz steigern wir die Präzision und Relevanz von Online-Werbung. Als Initiatoren des größten kollaborativen Datenpools in Deutschland vereinen wir über 100 Data- und Mediaexperten.Im Team Magenta fungieren wir zudem als exklusive Programmatic & Paid Social Media Agentur für die Deutsche Telekom. Von Awareness bis Performance: Wir entwickeln digitale Mediapläne und steuern Kampagnen entlang des gesamten Marketing Funnels.Zur Verstärkung unseres Data-Teams suchen wirab soforteinenData Engineer (m/w/d)in Vollzeit.Wie du uns helfen kannstHochleistungs-Systemoptimierung:Du entwickelst verteilte Systeme weiter, die in Echtzeit (Sekundenbruchteilen) Werbung personalisiert ausliefern - mit einer Verarbeitungskapazität von zehntausenden Anfragen pro MinuteUmfassende End-to-End Verantwortung:In unserer AWS-Cloud-Umgebung übernimmst du den kompletten Lebenszyklus unserer Services - von der Konzeption über die Entwicklung und das Deployment bis hin zum reibungslosen BetriebTechnologie-Vorreiter:Du treibst Innovation voran, indem du neue Technologien evaluierst und implementierst, um unser technologisches Fundament kontinuierlich zu stärkenSoftware-Exzellenz:Mit deiner Expertise in Python und JVM-basierten Sprachen (Scala & Kotlin) entwickelst du robuste, gut getestete und wartungsfreundliche Software-LösungenProblemlösung auf höchstem Niveau:Du tauchst tief in komplexe Herausforderungen ein und bereicherst das Team durch aktives Teilen deiner Erkenntnisse und Lösungsansätze","Fundierte Erfahrung:Du verfügst über mehrjährige, nachweisbare Expertise im Data EngineeringTechnisches Know-how:Deine Spark-Kenntnisse sind ausgereift; Erfahrungen mit Airflow, Infrastructure-as-Code (speziell CDK) und fortgeschrittene SQL-Kenntnisse runden dein Profil ideal abBig-Data-Kompetenz:Der Umgang mit Datenmengen im Terabyte-Bereich ist für dich Routine, und du bringst Erfahrung in der Konzeption skalierbarer Datenarchitekturen mitQualitätsdenken:Du lebst Clean Code-Prinzipien, beteiligst dich aktiv an Code Reviews und bist vertraut mit agilen EntwicklungsmethodenZukunftsorientiert:Du integrierst selbstverständlich moderne Technologien wie KI-gestützte Codeentwicklung in deinen ArbeitsalltagKommunikationsstark:Du kommunizierst fließend auf Deutsch und Englisch und kannst komplexe technische Sachverhalte präzise vermittelnWas uns besonders machtWir bei emetriq sind ein Team aus Experten, die gemeinsam wachsen und das Unternehmen voranbringen möchten. Unsere Arbeit basiert auf Vertrauen, Agilität, Selbstorganisation und Eigenverantwortung - ohne starre Hierarchien, aber mit klaren Entwicklungsperspektiven. Mut zur Veränderung, Arbeiten auf Augenhöhe und teamübergreifende Zusammenarbeit prägen unsere Kultur.Wir suchen Menschen, die unsere Leidenschaft für Daten und Innovation teilen.Perfektion ist nicht unser Ziel, aber Engagement und kontinuierliche Weiterentwicklung - Schritt für Schritt.Unsere BenefitsHybrides Arbeiten:Einmal pro Woche im Büro zur intensiven Zusammenarbeit (für alle aus dem Hamburger Einzugsbereich, Remote-Regelung abweichend). An den anderen Tagen entscheidest du selbst, ob du im Büro oder von zuhause arbeitestFlexible Arbeitszeiten:Keine festen Kernzeiten - arbeite nach deinen eigenen BedürfnissenMobilität:Unterstützung durch JobRad und das DeutschlandticketMentale Gesundheit mit OpenUp: Anonyme, kostenlose Unterstützung durch Psycholog:innenVergünstigungen:Telekom-Produkte zu attraktiven Konditionen und eine Benefit-Card ohne ZuzahlungTeamgeist und Events:Von Workshops und Strategietagen bis hin zu Sport-Events und Feierabendtreffen auf unserer DachterrasseVerpflegung:Kostenlose Getränke, Siebträgermaschine, Snacks und eine Dachterrasse mit AussichtKlingt das nach deinem nächsten Schritt?Dann freuen wir uns auf deine Bewerbung und darauf, gemeinsam die Zukunft des datengetriebenen Marketings zu gestalten!"
Advanced Data Analyst (m/w/d),OBI GmbH & Co. Deutschland KG,Köln,Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir sind OBI. Als Team geben wir gemeinsam alles, um die kleinen und großen Projekte unserer Kund:innen zu ermöglichen. Viele kluge Köpfe stehen dabei zusammen und erleben den ALLES MACHBAR Spirit. Sei auch du dabei!Daten sind ein fester Bestandteil unserer Entscheidungen. Über unsere Data Plattform stehen uns neuartige und integrierte Daten sowie state-of-the-art Data & Analytics Infrastruktur zur Verfügung. Auf dieser Basis entwickeln wir Datenprodukte für diverse analytische Use Cases unserer Business und Produkt Teams.","Abgeschlossenes Studium in einem quantitativen Studiengang, z.B. Wirtschaftsinformatik, Informatik, Betriebswirtschaftslehre oder NaturwissenschaftenMehrere Jahre Berufserfahrung als Data Analyst oder Data Scientist(Sehr) gute Kenntnisse in einer oder mehreren Programmiersprachen (R, Python) im analytischen KontextGute Kenntnisse in SQL sowie Verständnis für Datenmodelle und -strukturenHohe Problemlösungsorientierung & hypothesengetriebenes ArbeitenFließende Deutsch- (min. C1) und sehr gute Englischkenntnisse"
(Expert) Data Developer (m/w/d) Analytics,bonprix Handelsgesellschaft mbH,Hamburg,Feste Anstellung,"Homeoffice möglich, Vollzeit","bonprix gehört zu den umsatzstärksten Markenkonzepten der Otto Group und zählt zu den führenden E-Commerce-Unternehmen Europas. Mit Online-Shops in 16 europäischen Ländern und einem zusätzlichen B2B-Geschäft in mehreren Märkten bieten wir unserer überwiegend weiblichen Zielgruppe Fashion mit einem hervorragenden Preis-Leistungs-Verhältnis. Seit unserer Gründung im Jahr 1986 begeistern wir jährlich rund 10 Millionen aktive Kund*innen in Europa. Von unserem Headquarter in Hamburg sowie unseren Standorten in Polen, Italien und Frankreich aus arbeiten rund 1.500 Mitarbeitende daran, bonprix kontinuierlich weiterzuentwickeln – lokal wie international.
Wir arbeiten digital, innovativ und kreieren mit großer Leidenschaft Mode für die Bedürfnisse unserer Kund*innen.bonprix:Hier trifft Fashion auf Tech. Auf Dich.Als agile Organisation geben wir den Freiraum, Digital Commerce von morgen zu definieren – auf Augenhöhe und mit vielfältigem Tech Stack. Wir finden: Technologie war noch nie so stylish. Und so menschlich. Denn was ist schon der modernste Tech Stack ohne den Spirit unserer Kolleg*innen?","Wo bonprix ist, ist vorne. Dafür brauchen wir Menschen wie Dich, die im Kopf einfach weiter sind. Die agil denken und aus einem „geht nicht“ ein „geht doch“ machen. Idealerweise bringst Du dazu noch folgendes mit:Deine AusbildungOb mit Studium/Ausbildung oder als Quereinsteiger*in – bei uns zählt vor allem Deine geballte Praxiserfahrung.Deine ErfahrungMind. 3–5 Jahre Erfahrung in der Konzeption, Entwicklung und Implementierung von BI-Lösungen – idealerweise mit einem Schwerpunkt auf SQL-basierter Datenmodellierung und -analyse.Deine SkillsDu bist sehr analytisch, magst es knifflige Anforderungen zu lösen. Zudem fühlst Du Dich sehr sicher mit SQL und hast fließende Deutsch Kenntnisse.Außerdem kennst Du Dich bereits mit Analytics-Tools, wie z.B. Qlik, Tableau aus und hast Erfahrung im Umgang mit Hyperscalern wie Google Cloud Plattform. Python Kenntnisse runden Dein Profil ab.Deine SoftskillsDu bist neugierig, innovativ, ein*e Teamplayer*in und vor allem motiviert Deine Ideen ins Team aktiv einzubringen.Und: Du hast Lust, Teil einer offenen, toleranten und bunten Unternehmenskultur zu werden und Deinen eigenen Beitrag dazu zu leisten."
Senior Data Management Expert (w/m/d),ING Deutschland,Frankfurt am Main,Feste Anstellung,Vollzeit,"Die ING ist mit über 9 Millionen Kund*innen die drittgrößte Privatkundenbank in Deutschland. Wer bei der ING arbeitet, macht nicht einfach einen Job. Arbeiten bei uns ist die Chance, etwas zu verändern. Wie das geht? Indem wir als globale Bank das Leben von Millionen Menschen berühren und danach streben, einen positiven Einfluss auf die Gesellschaft und unseren Planeten zu haben. Und indem wir dank unserer Start-up-Mentalität menschlich, nahbar und persönlich bleiben – als unbanky Bank.Senior Data Management Expert (w/m/d) am Standort FrankfurtDu weißt genau, wie sich Datenströme in passende Bahnen lenken lassen? Business, IT und Richtlinien unter einen Hut zu bekommen, ist eine Deiner leichtesten Übungen? Und das am liebsten in einem Unternehmen, das bunte Lebensläufe und ein Miteinander auf Augenhöhe schätzt? Perfekt! Bewirb Dich jetzt mit Deinem Lebenslauf, wir freuen uns schon auf Dich.","Studium der Wirtschaftswissenschaften, (Wirtschafts-)Informatik oder eine vergleichbare Ausbildung / QualifikationErfahrung im Datenmanagement, vor allem im Bereich Data Mesh, Data Products, Datenmodellierung und Metadatenmanagement, idealerweise im Kontext Banken / FinanzenGute Kenntnisse in SQL und/oder PL/SQL sowie über relationale Datenbanksysteme (bevorzugt Oracle)Know-how bzgl. Google BigQuery, Snowflake, Databricks, dbt, und Collibra von VorteilIT-Affinität und -Verständnis, Praxis in der Projektarbeit, möglichst im internationalen KontextAnalytisch-ganzheitliche Denk- sowie eigenständige Arbeitsweise und hohe intrinsische MotivationFähigkeit, über den eigenen Horizont hinaus zu denken und nachhaltige Lösungen zu entwickelnSehr gutes Deutsch und Englisch in Wort und Schrift"
