title,company,location,job_type,employment_type,description,requirements
Ingenieur / Techniker im Project Engineering (m/w/d),ASYS Group - ASYS Automatisierungssysteme GmbH,Dornstadt,Feste Anstellung,Vollzeit,"Den digitalen Wandel aktiv mitgestaltenSie haben Erfindergeist im Kopf? Maschinen­bau in Ihrer DNA? Genial! Tatkräftig, neugierig und mutig: das ist unser Team aus über 1.500 Mit­arbeitern. Als Weltmarkt­führer mit dem größten Portfolio in den Bereichen Electronics, Life Science und Energy entwickeln wir Maschinen und Anlagen für industrielle Ferti­gungen – ergänzt durch eigene, smarte Logistik- und Software-Konzepte.Wollen Sie an innovativen, nachhaltigen Zukunftsprojekten, wie beispielsweise Brennstoffzelle, autonomes Fahren und Medizintechnik mitwirken? Mit Ihnen im Team möchten wir die Automatisierungstechnik vernetzt mit digitaler Transformation auf das nächste Level heben. Dann werden Sie Teil von #TeamASYS!Am Standort Dornstadt suchen wir einenIngenieur / Techniker im Project Engineering (m/w/d)","Abgeschlossenes Studium im Bereich Maschinen­bau oder ein vergleich­barer Abschluss als Techniker (m/w/d)Erfahrung im Sondermaschinenbau sowie im Bereich Projekt­management oder VertriebSehr gute Deutsch- und Englisch­kenntnisse sowie hervor­ragende Kommunikations­fähigkeitGute Auffassungsgabe und sorg­fältiges Arbeiten, um kunden­orientiert die besten Lösungen zu entwickelnKonzeptionelle FähigkeitenHohe Eigeninitiative und Verant­wortungs­bereitschaftTeamfähigkeit, Kontakt­freude und hohe Flexibilität"
Datenbankadministrator (m/w/d) - bis zu 50% von remote möglich,Pharmatechnik GmbH & Co. KG,Starnberg bei München,Feste Anstellung,"Homeoffice möglich, Vollzeit","Sie möchten Ihre berufliche Zukunft bei einem innovativen Softwareunternehmen gestalten? Dann stellen Sie jetzt die Weichen für Ihren Erfolg: Bei PHARMATECHNIK erwarten Sie ein offenes Arbeitsumfeld, flache Hierarchien und viel Freiraum für Ihre Ideen. PHARMATECHNIK entwickelt als einer der Marktführer für Apothekensoftware leistungsstarke und zuverlässige IT-Lösungen für Apotheker sowie Zahnarzt- und Arztpraxen. Dabei arbeiten rund 750 Mitarbeiter an 14 Standorten für die Zufriedenheit unserer Kunden.Wir möchten unsere führende Position in Deutschland weiter ausbauen und suchen Sie für unsereUnternehmenszentrale in StarnbergalsDatenbankadministrator (m/w/d)in Vollzeit; bis zu 50% von remote möglich","Sie haben eine erfolgreich abgeschlossene Ausbildung zum Fachinformatiker (m/w/d), ein Informatikstudium oder vergleichbare Qualifikationen und vorzugsweise erste Berufserfahrung im Bereich von DatenbankadministrationGute Kenntnisse in der Verwendung relationaler Datenbanksysteme, wie MS SQL Server, optional MySQLErfahrungen in der Optimierung Datenbanken wie z.B. Optimierung von IndizesSie verfügen über eine analytische Denkweise und eine hohe Problemlösefähigkeit. Ihre Arbeitsweise ist sorgfältig, strukturiert und systematischSie sind kommunikativ, Teamarbeit bereitet Ihnen Freude"
Digitalisierungsexperte*in Microsoft 365 / Projektmanager*in (m/w/d) Digitalisierung,THOST Projektmanagement GmbH,Stuttgart,Feste Anstellung,"Homeoffice möglich, Teilzeit, Vollzeit","THOST ist eines der führenden deutschen Unter­nehmen im Projekt­manage­ment. Von unseren Stand­orten im In- und Ausland steuern wir komplexe Projekte in den Bereichen Immobilien, Mobilität, IT, Anlagenbau, Infra­struktur und Energie. Mit unserer breit gefächerten Expertise im Projekt­manage­ment betreuen wir nationale und inter­nationale Industrie­kunden sowie öffentliche und private Investoren.Projekte sind unsere Welt!Standort: StuttgartZur Verstärkung unseres Teams suchen wir Sie zum nächstmöglichen Zeitpunkt alsDigitalisierungsexperte*in Microsoft 365 / Projektmanager*in (m/w/d) DigitalisierungTeilzeit / VollzeitJob-ID (Bitte unbedingt bei Ihrer Bewerbung angeben): HE2502","Erfolgreich abgeschlossenes Studium als Informatiker*in, Wirtschafts­informatiker*in oder eine abgeschlossene Ausbildung als Anwendungs­entwickler*in oder vergleichbarTechnisches Verständnis für Prozesse, Workflows und SchnittstellenEigenverantwortliche und strukturierte ArbeitsweiseErfahrung mit Microsoft 365, insbesondere Power Plattform (Power Apps, Power Automate, Sharepoint, Dataverse) von VorteilErste Erfahrung mit Prozess­digitalisierung, Anwendungs­entwicklung oder Change Management von Vorteil"
Senior Software Developer (Embedded/Linux) (m/f/x) Hunting & Nature,ZEISS,Oberkochen (Baden-Württemberg),Feste Anstellung,Vollzeit,"Step out of your comfort zone, excel and redefine the limits of what is possible. That’s just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating people.In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a special ownership structure and the long-term goal of the Carl Zeiss Foundation: to bring science and society into the future together.Join us today. Inspire people tomorrow.Diversity is a part of ZEISS. We look forward to receiving your application regardless of gender, nationality, ethnic and social origin, religion, philosophy of life, disability, age, sexual orientation or identity.Apply now! It takes less than 10 minutes.","A degree in computer science, electronics, or related fieldExtensive experience in software development with open-source embedded Linux (Yocto or similar)In-depth knowledge in C/C++ programming and writing well-structured codeProven experience with software architecture designStrong experience in working in an agile framework using CI/CD tools like Azure DevOps or similarIndependent and pro-active way of workingStrong communication, cooperation and teamwork skills make you a real team playerGood knowledge of English, both spoken and written. German is a plus."
Werkstudent - Fahrerlose Mobilität (m/w/d),Rheinmetall Technology Center GmbH,Düsseldorf (40476),"Studentenjobs, Werkstudent",Teilzeit,"Die börsennotierte Rheinmetall AG mit Sitz in Düsseldorf steht als integrierter Technologiekonzern für ein substanzstarkes, international erfolgreiches Unternehmen, das mit einem innovativen Produkt- und Leistungsspektrum auf unterschiedlichen Märkten aktiv ist.Rheinmetall ist ein führendes internationales Systemhaus der Verteidigungsindustrie und zugleich Treiber zukunftsweisender technologischer und industrieller Innovationen auf den zivilen Märkten.Die Ausrichtung auf Nachhaltigkeit ist integraler Bestandteil der Rheinmetall-Strategie. Durch unsere Arbeit auf unterschiedlichen Feldern übernehmen wir bei Rheinmetall Verantwortung in einer sich verändernden Welt. Mit unseren Technologien, unseren Produkten und Systemen schaffen wir die unverzichtbare Grundlage für Frieden, Freiheit und für nachhaltige Entwicklung: Sicherheit. Die Konzernstruktur umfasst die fünf Divisionen Vehicle Systems Europe, Vehicle Systems International, Weapon and Ammunition, Electronic Solutions und Power Systems.Entdecken Sie Rheinmetall als Arbeitgeber:www.rheinmetall.com","Laufendes Studium im Bereich des Wirtschaftsingenieurwesens, Fahrzeugtechnik, Physik, Maschinenbau, Computational Engineering Science, Elektrotechnik oder vergleichbarErfahrungen mit Simulink, Matlab, Python, C und/oder C++Praxiserfahrung aus dem Labor oder der Werkstatt (Löten, Crimpen etc.)Interesse an komplexen GesamtfahrzeugregelungssystemenGuten Englischkenntnisse in Wort und SchriftSelbständige und strukturierte Arbeitsweise"
GCP Data Architect,Endava Berlin GmbH,Berlin,Feste Anstellung,"Homeoffice möglich, Vollzeit","Technology is our how. And people are our why. For over two decades, we have been harnessing technology to drive meaningful change.By combining world-class engineering, industry expertise and a people-centric mindset, we consult and partner with leading brands from various industries to create dynamic platforms and intelligent digital experiences that drive innovation and transform businesses.From prototype to real-world impact - be part of a global shift by doing work that matters. At Endava, we help some of the world’s leading businesses leverage the power of cloud to innovate and scale. Working in close partnership with Google, our GCP team is rapidly growing and delivering high-impact digital transformation projects across industries. We are now looking for a GCP Data Architect to join our Google Cloud team and help shape our most strategic client engagements.","QualificationsTechnical Expertise:7+ years of experience in data engineering, architecture, or analytics roles.Strong expertise with Google Cloud services: BigQuery, Dataflow, Pub/Sub, Cloud Storage, Vertex AI, Cloud Composer, etc.Deep knowledge of data modeling, data warehousing, distributed systems, and real-time/stream processing.Proficiency in SQL, Python, and data transformation tools.Experience implementing Data Lakes, Lakehouses, or Data Mesh architectures.Hands-on experience with orchestration frameworks (e.g., Airflow, Composer).Good understanding of ML lifecycle management and MLOps tools.Experience with Infrastructure as Code (Terraform, Deployment Manager) and CI/CD for data systems.Strategic and Leadership Skills:Proven ability to shape data strategy and architectural direction at enterprise level.Strong stakeholder engagement and consulting experience.Ability to present technical concepts to both engineering teams and C-level stakeholders.Experience leading cross-functional teams in hybrid (onshore/offshore) environments.Certifications (preferred)Professional Data Engineer or Professional Cloud Architect (Google Cloud).Relevant certifications in AI/ML or Kubernetes (e.g., TensorFlow Developer, CKAD).Language knowledge:Fluency in German (C1+) and English (C1+)And the willingness to work in hybrid mode, two days a week from the Berlin office"
Duales Studium B.Sc. Wirtschaftsinformatik oder Informatik - Start WS 2025,Sopra Steria,Köln,"Ausbildung, Studium","Homeoffice möglich, Vollzeit","Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft.Bist du bereit, das digitale Europa mitzugestalten?","Eine sehr gute abgeschlossene Hochschulreife, Fachhochschulreife oder alternativ eine abgeschlossene Ausbildung (z.B. Fachinformatiker*in) mit entsprechender Berufserfahrung, die zum Studium an einer Fachhochschule berechtigtGute Team- und Kommunikationsfähigkeit, dazu Eigeninitiative, analytisches Denken und Handeln sowie Bereitschaft, Neues zu erlernenKonzeptionelle Fähigkeiten und Interesse an wirtschaftlichen ThemenAffinität zu IT-Themen und im Idealfall bringst du erste Erfahrungen oder ein starkes Interesse für eines oder mehrere der folgenden Gebiete mit: Programmierung, IT-Sicherheit, Cloud, Big Data, Data Analytics, Informationstechnik, Prozessmanagement und AutomatisierungGute Deutschkenntnisse (ab B2 Niveau) sowie Englischkenntnisse"
Performance Marketing Specialist (m/f/d),British American Tobacco (Germany) GmbH,Hamburg,Feste Anstellung,Vollzeit,"BAT is evolving at pace - truly like no other organization.To achieve the ambition, we have set for ourselves, we are looking for colleagues who are ready to live our ethos every day. Come be a part of this journey!BAT GERMANY IS LOOKING FOR A PERFORMANCE MARKETING SPECIALIST (m/f/d)As a Performance Marketing Specialist, you will be the driving force behind our paid media strategy, leading the execution of high-impact digital campaigns that fuel brand awareness, customer acquisition, and e-commerce growth. You will play a pivotal role in delivering BAT CE's marketing strategy by optimizing media investments across channels in Germany & Austria, and ensuring data-driven decision-making to maximize ROI.This role is central to accelerating the growth of our New Category brands, with a strong focus on paid digital media, performance analytics, and cross-market campaign synergies.","University degree in Digital Marketing, Business Administration, or a related field.Minimum 3 years of hands-on experience in performance marketing, with a strong focus on paid media channels.Proven track record of managing digital campaigns with measurable business impact.Strong analytical skills with the ability to interpret data, identify trends, and make data-driven decisions.Proficiency in media platforms (e.g., Google Ads, Meta Ads Manager, DV360) and analytics tools (e.g., GA4, Adobe Analytics).Excellent communication and stakeholder management skills, with the ability to influence across teams and levels.Self-starter with a proactive mindset and a passion for digital innovation.Fluent in English and German.Strong MS Office skills, especially Excel and PowerPoint."
Working Student Procurement (m/f/d),BASF Coatings GmbH,Münster,"Studentenjobs, Werkstudent",Teilzeit,"In the coatings sector, we offer far more than just paints and coatings. Our approach is to focus on our customers' needs and always think one step ahead. Our motto, ""We always go beyond the surface,"" illustrates that we are not only focused on the products themselves, but also on the reasons why we develop them. We are interested in creating innovative solutions that drive future growth and meet market demands. With our in-depth knowledge and experience, we work to offer customized coatings solutions that create real added value and build strong partnerships.","enrolled student with a business or commercial backgroundconfident use of MS Office, especially Excel and PowerPoint; SAP experience is a plusvery good communication skills in German and Englishteam player, creative and proactive, with careful and precise working methods"
Working Student (f/m/d) Procurement,Pernod Ricard Deutschland GmbH,Köln,"Studentenjobs, Werkstudent","Homeoffice möglich, Teilzeit","You have probably already enjoyed our strong brands, which we promote as the number one spirits company: Havana Club, Absolut Vodka or Lillet are just a few of our premium spirits that are enjoying growing popularity in Germany. That's why we are always looking for talents to support our success – and celebrate it together with us. So far, the global team of the Pernod Ricard Group consists of 19,000 employees in 86 countries. Here in Germany, you'll meet a team of around 300 employees – and they're growing every day.Your role in the team:As a working student in Procurement, you will be actively involved in projects as well as day-to-day business. You will gain insights into the various areas and can contribute your ideas.Become part of our convivial team asWorking Student (f/m/d) Procurement","Completed studies in business administration or a comparable fieldInitial experience, ideally in purchasing or procurement analyticsExperience with data analysis tools (e.g. Excel, Power BI)Strong analytical, communication, and teamwork skillsStructured, networked way of thinking and a proactive working styleConfident appearance and negotiation skillsAvailability for working in the office 1-2 times per weekFluent English skills"
Praktikum im Bereich Digitalisierung in der Fertigung (Produktionsnahe-IT),Bosch Rexroth,Horb am Neckar,Praktikum,"Homeoffice möglich, Vollzeit","Wirtschaftlich, präzise, sicher und energieeffizient: Antriebs- und Steuerungstechnik von Bosch Rexroth bewegt Maschinen und Anlagen jeder Größenordnung. Unter der Marke Rexroth entstehen innovative Komponenten, maßgeschneiderte Systemlösungen und Dienstleistungen für mobile Anwendungen, Anlagenbau und Engineering sowie Fabrikautomation.DieBosch Rexroth AGfreut sich auf Ihre Bewerbung!Anstellungsart: BefristetArbeitszeit: VollzeitArbeitsort: Horb am Neckar","Ausbildung:Sie studieren Informationstechnologie oder einen vergleichbaren Studiengang.Persönlichkeit:Sie sind teamfähig, verantwortungsbewusst und zeichnen sich durch Eigeninitiative aus.Arbeitsweise:Sie arbeiten selbstständig und strukturiert.Erfahrungen:Sie verfügen über fortgeschrittene Kenntnisse in Datenstrukturen und deren Visualisierung in dafür vorgegebene Tools.Qualifikation:Sie besitzen Kenntnisse im Bereich Data-Engineering, Condition Monitoring, sowie idealerweise im Bereich Datenbank, vorzugsweise Zeitreihendatenbanken, sowie MS-SQL. Kenntnisse von Grafana sind ebenfalls von Vorteil.Start:nach AbspracheDauer:6 Monate"
Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG AG Wirtschaftsprüfungsgesellschaft,"Augsburg, München, Köln, Hamburg, Frankfurt, Düsseldorf, Stuttgart",Feste Anstellung,"Homeoffice möglich, Vollzeit","Als Mathematiker/Mathematikerin oder Physiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeiten voll einbringen. Mit Deinem Know-how hilfst Du unseren Kunden und Kundinnen, die besten Entscheidungen für ihr Unternehmen zu treffen.","Du hast Dein Studium der Mathematik oder Physik abgeschlossen.Idealerweise hast Du in Deinem Studium einen Schwerpunkt in Finanzmathematik und/oder Programmierung gelegt.Außerdem bist Du an finanzorientierten Prozessen und Systemen interessiert.Du hast eine strukturierte Denkweise, erkennst komplexe Zusammenhänge und löst Probleme auf kreative Weise.Bei Bedarf bist Du bereit, von Montag bis Donnerstag innerhalb Deutschlands zu reisen, um unsere KundInnen auch vor Ort beraten zu können.Deutsch beherrschst Du auf C1-Niveau und Englisch auf B2-Niveau."
Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG AG Wirtschaftsprüfungsgesellschaft,"Hannover, Leipzig, Nürnberg, Berlin, Bielefeld, Bremen, Essen, Mannheim, Mainz",Feste Anstellung,"Homeoffice möglich, Vollzeit","Als Mathematiker/Mathematikerin oder Physiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeiten voll einbringen. Mit Deinem Know-how hilfst Du unseren Kunden und Kundinnen, die besten Entscheidungen für ihr Unternehmen zu treffen.","Du hast Dein Studium der Mathematik oder Physik abgeschlossen.Idealerweise hast Du in Deinem Studium einen Schwerpunkt in Finanzmathematik und/oder Programmierung gelegt.Außerdem bist Du an finanzorientierten Prozessen und Systemen interessiert.Du hast eine strukturierte Denkweise, erkennst komplexe Zusammenhänge und löst Probleme auf kreative Weise.Bei Bedarf bist Du bereit, von Montag bis Donnerstag innerhalb Deutschlands zu reisen, um unsere KundInnen auch vor Ort beraten zu können.Deutsch beherrschst Du auf C1-Niveau und Englisch auf B2-Niveau."
Anlagenmechaniker | Servicetechniker HKLS m/w/d,SPIE Efficient Facilities GmbH,Frankfurt am Main,"Berufseinstieg/Trainee, Feste Anstellung",Vollzeit,"Bonjour, Servus, Grüezi und Hallo, wir sind SPIE Germany Switzerland Austria. Wir - das sind 20.000 Technikbegeisterte an 250 Standorten in Deutschland, der Schweiz, Österreich und darüber hinaus, die sich gemeinsam mit unseren Kunden für eine klimafreundliche und digitale Zukunft stark machen. Mit unserer umfassenden Expertise und Begeisterung für technische Dienstleistung geben wir das Beste für unsere Kunden - jeden Tag, in jedem Projekt.SPIE Germany Switzerland Austria ist eine Unternehmenseinheit der SPIE Gruppe, dem unabhängigen europäischen Marktführer für multitechnische Dienstleistungen in den Bereichen Energie und Kommunikation. Mehr dazu:Über unsAnlagenmechaniker | Servicetechniker HKLS m/w/dEinsatzort: Frankfurt am MainKennziffer: 2025-1044Arbeitszeit: Vollzeit","Ausbildung im mechanischen Bereich z.B. Anlagenmechaniker / Zentralheizungs- und Lüftungsbauer / Gas-Wasserinstallateur / Kältemechatroniker / Mechatroniker für KältetechnikIdealerweise mit erster Berufserfahrung, aber auch Berufseinsteiger sind herzlich willkommen!Kundenorientierter, engagierter Mitarbeitender, für den Teamfähigkeit und Zuverlässigkeit selbstverständlich istServiceorientiertes Auftreten, verantwortungsbewusste und selbstständige ArbeitsweiseDeutschkenntnisse Level B2 / Führerschein Klasse B"
Senior Business Developer Photonic Integrated Circuits (m/w/x),ZEISS,Oberkochen (Baden-Württemberg),Feste Anstellung,Vollzeit,"Step out of your comfort zone, excel and redefine the limits of what is possible. That’s just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating people.In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a special ownership structure and the long-term goal of the Carl Zeiss Foundation: to bring science and society into the future together.Join us today. Inspire people tomorrow.Diversity is a part of ZEISS. We look forward to receiving your application regardless of gender, nationality, ethnic and social origin, religion, philosophy of life, disability, age, sexual orientation or identity.Apply now! It takes less than 10 minutes.","Master’s degree with excellent grades in natural science, life science, engineering, or economicsMBA as a plusProven experience Years of professional experience in dynamic working environments (e.g. in a start-up)Multi-year experience in leading and steering complex projects as a project managerOutstanding analytical competence and outside the box thinkingExperience in lateral leadership in medium and large project settingsExcellent communication skills and a collaborative mindsetVery good written and spoken German and English skills"
Anlagenmechaniker | Servicetechniker HKLS m/w/d,SPIE Efficient Facilities GmbH,Frankfurt am Main,"Berufseinstieg/Trainee, Feste Anstellung",Vollzeit,"Bonjour, Servus, Grüezi und Hallo, wir sind SPIE Germany Switzerland Austria. Wir - das sind 20.000 Technikbegeisterte an 250 Standorten in Deutschland, der Schweiz, Österreich und darüber hinaus, die sich gemeinsam mit unseren Kunden für eine klimafreundliche und digitale Zukunft stark machen. Mit unserer umfassenden Expertise und Begeisterung für technische Dienstleistung geben wir das Beste für unsere Kunden - jeden Tag, in jedem Projekt.SPIE Germany Switzerland Austria ist eine Unternehmenseinheit der SPIE Gruppe, dem unabhängigen europäischen Marktführer für multitechnische Dienstleistungen in den Bereichen Energie und Kommunikation. Mehr dazu:Über unsAnlagenmechaniker | Servicetechniker HKLS m/w/dEinsatzort: Frankfurt am MainKennziffer: 2025-1044Arbeitszeit: Vollzeit","Ausbildung im mechanischen Bereich z.B. Anlagenmechaniker / Zentralheizungs- und Lüftungsbauer / Gas-Wasserinstallateur / Kältemechatroniker / Mechatroniker für KältetechnikIdealerweise mit erster Berufserfahrung, aber auch Berufseinsteiger sind herzlich willkommen!Kundenorientierter, engagierter Mitarbeitender, für den Teamfähigkeit und Zuverlässigkeit selbstverständlich istServiceorientiertes Auftreten, verantwortungsbewusste und selbstständige ArbeitsweiseDeutschkenntnisse Level B2 / Führerschein Klasse B"
Business Intelligence Architect (m/w/d),VARTA Microbattery GmbH,Ellwangen,Feste Anstellung,"Homeoffice möglich, Vollzeit","Um gemeinsam zu wachsen und uns der Heraus­forde­rungen von morgen an­zu­nehmen, suchen wir Dichab sofortfür unserenStandort Ell­wangenalsBusiness Intelligence Architect (m/w/d)Wir machen Menschen unab­hängiger.Unsere Kunden durch unsere Batterie­techno­logien. Unsere Mit­ar­beiter durch ein Mehr an Perspek­tive. Denn als regionales Traditions­unter­nehmen bietet VARTA Dir einen sicheren Arbeits­platz in einem starken Mit­ei­nander. Und als techno­logie­führende Welt­marke öffnet VARTA Dir Gestal­tungs­spiel­raum in span­nenden Pro­jekten und Auf­gaben im Zukunfts­markt inno­vativer Energie-Lösungen.","Abgeschlossenes Hochschul­studium im Bereich Wirtschafts­informatik oder eine vergleich­bare Qualifi­kationMehr­jährige Berufs­erfahrungRoutine im Umgang mit dem Datenbank­management­system SQL Server, Analysis Services und Integration ServicesKnow-how im Bereich Power BI und im Cloud­dienst Azure Data FactorySAP-Grund­kenntnisse von VorteilSehr gutes Deutsch und gutes Englisch in Wort und Schrift"
Controller (m/w/d),Stadtwerke Hamm GmbH,Hamm,Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir sind ein leistungsfähiger Anbieter von Strom, Erdgas, Fernwärme und Trinkwasser und betreiben in Hamm den öffentlichen Personennahverkehr, den Hafen und die Bäder. Mit fast 900 Beschäftigten im Gesamtkonzern stehen wir im Dienst der Menschen und Unternehmen unserer Stadt.Zur Unterstützung unseres Teams im Bereich Controlling suchen wir zum nächstmöglichen Zeitpunkt einenController (m/w/d)","Abgeschlossenes Hochschulstudium bzw. abgeschlossene kaufmännische Ausbildung mit berufsbegleitender Qualifizierung mit Schwerpunkt Controlling/ FinanzenErste Erfahrungen mit State-of-the-art Controlling-Lösungen (u.a. Data Analytics- und BI-Tools)Hohe IT-Affinität, optimalerweise gute Kenntnisse im Umgang mit SAP - vorzugsweise mit SAP S/4 HANA - sowie Office 365 (insbesondere Excel)Analytische Fähigkeiten und prozessorientiertes Handeln sowie ausgeprägte Teamfähigkeit und Kommunikationsstärke"
Manager Business Sector Education (f/m/x),ZEISS,München,Feste Anstellung,Vollzeit,"Step out of your comfort zone, excel and redefine the limits of what is possible. That’s just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating people.In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a special ownership structure and the long-term goal of the Carl Zeiss Foundation: to bring science and society into the future together.Join us today. Inspire people tomorrow.Diversity is a part of ZEISS. We look forward to receiving your application regardless of gender, nationality, ethnic and social origin, religion, philosophy of life, disability, age, sexual orientation or identity.Apply now! It takes less than 10 minutes.","Academic background in Natural Sciences/Biomedical is desired.Profound experience in light microscopy.Minimum of 3 years of experience in Sales, Product/Solution Marketing, Business Development of Biomedical Microscopy Systems.Proven experience in successfully managing difficult negotiations and working in multicultural environments.Innovative bent of mind and strong bias for action with excellent communication skills."
