title,company,location,job_type,employment_type,description,requirements
Lead Process Engineer (w/m/d) EPCM Industry - Chemie/Pharma,Drees & Sommer SE,"Frankfurt am Main, Mannheim, Hannover, Aachen, Köln, Dresden",Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir stehen jeden Morgen dafür auf, eine lebenswerte Zukunft für nachfolgende Generationen zu schaffen. Je nach Projekt sind wir Berater, Umsetzer – oder beides – nachhaltiger, innovativer und wirtschaftlicher Lösungen für Immobilien, Industrie, Energie und Infrastruktur. In interdisziplinären Teams unterstützen unsere 6.500 Mitarbeitenden an über 70 Standorten weltweit unsere Kunden. Wir denken visionär und realistisch. Wir arbeiten eigenständig und im Team. Mit Leidenschaft und modernsten Technologien. We unite. Join us at Dreso and let’s create a world we want to live in.","Abgeschlossenes Studium in der Fachrichtung Verfahrenstechnik, Chemieingenieurwesen, Maschinenbau oder eine vergleichbare QualifikationMehrjährige Erfahrung in der Verfahrenstechnik und in der erfolgreichen Koordination von Ingenieuren/Ingenieurinnen sowie NachunternehmernVerhandlungssichere Deutsch- und Englischkenntnisse in Wort und SchriftBereitschaft zu projektabhängigen Reisen"
Diplom Informatiker oder Master of Science (m/w/d),CONZE Informatik GmbH,Siegen,Feste Anstellung,"Homeoffice möglich, Vollzeit",Wir suchen ab sofort weitere Entwickler mit akademischen Abschluss.,"Ein erfolgreich abgeschlossenes Studium zum Dipl. Informatiker oder Master of Science, gerne auch mit PromotionProjekterfahrung in der Entwicklung professioneller SoftwareÜberzeugende Kenntnisse in der objektorientierten Programmierung mit C/C++ oder C#Wünschenswert sind Kenntnisse in der Entwicklungsumgebung Microsoft Visual StudioWünschenswert ist grundlegendes Wissen über UI/UX Design und UsabilityEine schnelle Auffassungsgabe, gute analytische Fähigkeiten und einen lösungsorientierten ArbeitsstilEin hohes Maß an Sorgfalt, Zuverlässigkeit und Engagement mit ausgeprägter Team- und KommunikationsfähigkeitInteresse an modernen Technologien und an der Implementierung von touch- und gestengesteuerter SoftwareGute Deutsch- und Englischkenntnisse in Wort und Schrift"
Duale Studenten (m/w/d) IT-Security,AOK Niedersachsen. Die Gesundheitskasse.,Hannover,"Ausbildung, Studium","Homeoffice möglich, Vollzeit","Willkommen bei der Gesundheitskasse – einer starken Gemeinschaft aus vielen unterschiedlichen Menschen! Unsere individuellen Stärken setzen wir zusammen dafür ein, dass unsere Versicherten gesund bleiben und werden. Dabei entwickeln wir uns persönlich immer weiter und unterstützen uns gegenseitig auf diesem Weg. Weil für uns gilt: Besser gemeinsam weiterkommen.Arbeitgeber/-in:AOK NiedersachsenStandort:HannoverBewerbungsfrist:31.10.2025Ausbildungsbeginn:01.08.2026Fachgebiet:Duales Studium - praxisintegriertBeschäftigungsart:3-jähriges duales Studium",Zum Studienstart bringst du dein (Fach-) Abitur mit und beweist in unserem Online-Assessment gutes analytisches und schlussfolgerndes Denken.Dich interessiert der Einsatz moderner IT-Sicherheitstechnik zum Schutz sensibler Daten des Gesundheitswesens.Dabei ist Lernen ist für dich kein Fremdwort – bei neuen Aufgaben zeigst du Einsatzfreude und übernimmst gerne Verantwortung.
Market Demand Planner Germany,BACARDI GmbH,Hamburg,Feste Anstellung,Vollzeit,"7 generations of our Bacardi family continue to write a vibrant history of a family-run business – the largest privately held spirits company. Bacardi was founded in Santiago de Cuba in 1862 when Don Facundo Bacardí Massó revolutionized the world of spirits by producing a pleasantly digestible rum. His fearlessness, audacity and entrepreneurial spirit is still alive and well at Bacardi today.From humble beginnings in a small corrugated iron distillery in Cuba, to a company with a portfolio of up to 200 of the world's best brands and labels including BACARDI® Rum, GREY GOOSE® Vodka, PATRÓN® Tequila, MARTINI® Vermouth and Sparkling Wine, DEWAR'S® Blended Scotch Whisky, BOMBAY SAPPHIRE® Gin, CAZADORES Agave Tequila, WILLIAM LAWSON'S® Whisky, ERISTOFF® Vodka and many more.Today, we are a large family of more than 7,000 employees worldwide (also affectionately called Primos – Spanish for cousins).OUR CULTUREWe share our entrepreneurial entrepreneurial spirit and our passion for our brands. Our three cultural pillars, ""Fearless, Family, Founders"" inspire us every day to be the best version of ourselves. What does that mean exactly?• BEING FEARLESS stands for an agile mindset, the openness to try new things and take risks. We are ""empowered"" to question things and to be innovative.• FAMILY: We treat our primos like family. ALWAYS.• FOUNDERS: The entrepreneurial spirit is at the heart of everything we do. We see the company as our own and take responsibility.ABOUT YOU & YOUR OPPORTUNITYYOUR OPPORTUNITYIn this role, you are responsible for creating the most realistic market forecast, serving as a backbone of the wider business to improve customer satisfaction, drive profitability, and a lean E2E supply chain.You will work with cross-functional stakeholders to know the market inside out and to elevate and enrich the base demand that comes from the regional Centre-of-Excellence team. You own conversations and challenge the forecasts based on your extensive knowledge and data-driven insights. You work closely with the regional Centre-of-Excellence team to continuously improve the demand signal and our ways-of-working.You will inspire through your insights, communication & analytical mindset and act as a strategic thought partner to the UKI team to ensure an accurate view is captured and reflected in easy to consume formats that aid in tactical supply chain management and strategic planning.","SKILLS - THE SKILLS AND EXPERIENCE NEEDED TO CREATE YOUR LEGACYAnalytical Thinking​Ability to interpret complex data sets​Take the right decision based on facts and figures​Demand Forecasting Expertise​Proficiency in forecasting techniques and tools (e.g., time series, regression)​Experience using demand planning software (SAP BI, HANA etc.)​Business Acumen​Knowledge of supply chain and inventory management principles​Understanding of sales, marketing, and finance drivers that impact demand​Collaboration & Communication​Cross-functional collaboration (with sales, marketing, finance, supply chain)​Strong communication and presentation skills​Ability to influence stakeholders and build consensus​Problem-Solving & Adaptability​Quick decision-making in dynamic environments​Flexibility to adjust forecasts based on new inputs or disruptions​Continuous improvement mindset​Technical Proficiency​Advanced Excel skills​Experience with ERP systems and data visualization tools (e.g., Power BI)Language skillsFluent EnglishFluent German"
Referent*in (w/m/d) strategisches Controlling,Zukunft - Umwelt - Gesellschaft (ZUG) gGmbH,Bonn,Befristeter Vertrag,"Homeoffice möglich, Teilzeit, Vollzeit","Die Zukunft – Umwelt – Gesellschaft (ZUG) gGmbH sucht zur weiteren Verstärkung des Teams „Finanzen und Vergabe“ in Bonn zum nächstmöglichen Zeitpunkt eine*nReferent*in (w/m/d) strategisches Controlling –in Voll- oder Teilzeit, EG 13 (TVöD Bund)Die ZUG ist eine bundeseigene, gemeinnützige Gesellschaft, die für die Bundesregierung Aufträge im Umwelt-, Natur- und Klimaschutz ausführt. Sie betreut nationale und internationale Förderprogramme und übernimmt dabei die Beratung der Antragstellenden sowie die Prüfung der Förderanträge und zielgerichteten Verwendung der Mittel. Darüber hinaus betreibt die ZUG Kompetenzzentren und Wissensplattformen. Seit Aufnahme ihrer Tätigkeiten Anfang 2018 erweitert die ZUG fortlaufend ihr Profil durch Übernahme weiterer Aufträge und wächst stetig. Mittlerweile sind ca. 1.000 Mitarbeitende in Berlin, Bonn und Cottbus beschäftigt","Abgeschlossenes wissenschaftliches Hochschulstudium (Master oder Universitätsdiplom) im Bereich Wirtschaftswissenschaften oder angrenzenden Wissenschaftsgebieten, vorzugsweise mit Schwerpunkt ControllingEinschlägige Berufserfahrung im Bereich Controlling und quantitative betriebswirtschaftliche AnalysenVertiefte Kenntnisse in der Entwicklung, Implementierung und Auswertung von Kennzahlen sowie im Aufbau und der Durchführung eines strukturierten BerichtswesensFundierte Excel-Kenntnisse, idealerweise mit Erfahrung in Power Query und Power Pivot, sowie Sicherheit im Umgang mit Datenbanken und datenbasierten AuswertungenHohe Kommunikationsfähigkeit und Stilsicherheit in mündlichem und schriftlichem AusdruckBereitschaft zu gelegentlichen Dienstreisen"
Bachelor of Science - Informatik: Industrielle Automatisierung (DHBW) 2025 (m/w/d),centrotherm international AG,Blaubeuren,"Ausbildung, Studium",Vollzeit,"Thermische Produktionslösungen und Beschichtungstechnologien zählen zu den Kernkompetenzen von centrotherm. Seit über 70 Jahren entwickeln und realisieren wir Produktionskonzepte für einen stetig wachsenden internationalen Kundenkreis. Neben Wachstumsbranchen wie der Halbleiter- und Mikroelektronikindustrie sowie der Photovoltaik finden unsere innovativen Lösungen auch in neuen Zukunftsfeldern wie der Faser- oder Batterieherstellung Anwendung. Als führender, global agierender Technologiekonzern arbeiten wir eng mit Partnern aus Industrie und Forschung zusammen. Wir verbessern bestehende Produktionskonzepte und setzen neue Trends. So generieren wir werthaltige Wettbewerbsvorteile für unsere Kunden. Weltweit arbeiten über 650 Mitarbeiter an der Gestaltung der Zukunft – GREEN | SMART | EFFICIENT .",Interesse an betriebswirtschaftlichen ZusammenhängenGute PC-KenntnisseBegeisterung am Medium Internet und den technischen HintergründenGute Englischkenntnisse
Solution Architekt (w/m/d),Netze BW GmbH,Stuttgart,Feste Anstellung,"Homeoffice möglich, Teilzeit, Vollzeit","Über das UnternehmenGemeinsam alles am Laufen halten - Als größter Verteilnetzbetreiber sind wir in Baden-Württemberg nicht nur für Strom, Gas und Wasser zuständig, sondern auch für öffentliche Beleuchtung, Elektromobilität und ein modernes Telekommunikations- und Breitbandnetz. Mit echtem Zusammenhalt und gegenseitigem Vertrauen arbeiten wir schon heute am Netz von Morgen. Schließ dich uns an und werde Teil des Netzworks!Unser AngebotRemote, Homeoffice, Teilzeit, Workation* - wir sind davon überzeugt, dass flexible Arbeitsmodelle dazu beitragen, selbstbestimmt und sinnstiftend zu arbeiten. Dazu tragen auch unsere vielfältigen Weiterbildungs- und Entwicklungsangebote sowie unser ausführliches Mentoring bei - und das alles bei einem sicheren Arbeitgeber wie der Netze BW.Weitere Benefits:30 Tage UrlaubFinanzielle Extras wie Urlaubs- und Weihnachtsgeld, Erfolgsbeteiligung, vermögenswirksame Leistungen, betriebliche Altersvorsorge, Energiepreisermäßigung und KinderzulageLeasing-Angebote für Mobilgeräte und FahrräderVergünstigtes Deutschland-TicketZuschuss zur Büroausstattung bei überwiegender Homeoffice Tätigkeit* Workation: Bis zu 30 Kalendertage am Stück und bis zu 90 Kalendertage innerhalb von 12 Monaten, wenn es die Rahmenbedingungen im gewählten EU-Land zulassenVielfältige AufgabenDu berätst Kunden in- und außerhalb der IT in allen Fragen zu moderner IT-Architektur und Security-Themen.Zusammen mit Spezialisten aus unterschiedlichen IT-Einheiten realisierst du Konzepte entlang der fachlichen Anforderungen und Architektur-Prinzipien des Konzerns.Du modellierst Solutions, Businessobjekte und Schnittstellen, insbesondere S/4HANA optimierte Solutions unter Berücksichtigung moderner Technologien (RAP, Core Data Services, Fiori Elements, UI5) und optimierst Businessobjekte, Events und APIs.Den S/4HANA-Baukasten nutzt du, um unternehmensweite Geschäftsprozesse zu analysieren und in passgenaue Architektur- und Lösungskonzepte zu überführen sowie Bestandslösungen zu modernisieren.Du stellst die Interoperabilität von SAP- und Non-SAP-Systemen sicher und sorgst für ein Zusammenspiel verschiedener Systeme, wobei du das Clean-Core-Konzept stets im Blick hast.Die Entwicklung steuerst du durch Vorgabe der einzuhaltenden Architektur- und Entwicklungsrichtlinien, welche für das Projekt mit den Enterprise Architekten und Stakeholdern abgestimmt sind, und koordinierst IT-Einheiten bei der Bereitstellung der Systemkomponenten, um die Umsetzung der geplanten IT-Lösungsarchitektur sicherzustellen.Überzeugendes ProfilDu verfügst über einen erfolgreich abgeschlossenen (Master) Hochschulabschluss bspw. der Wirtschaftsinformatik oder besitzt vergleichbare berufliche ErfahrungLangjährige praktische Erfahrungen in der Umsetzung von unterschiedlichen IT-Systemen, -Technologien und -Architekturen, vorzugsweise mit SAP- und Azure-Systemen, zeichnen dich aus.Du hast umfassende Erfahrung in der Konzeption von IT-Lösungen und bringst idealerweise bereits netzwirtschaftliches Know-how mit.Aktuelles und fundiertes Methodenwissen für das Architekturmanagement sowie agile Arbeitsweisen gehören zu deinen Stärken.Du hast Erfahrung in der Koordination und Steuerung von Teammitgliedern im agilen Umfeld.Auf unterschiedlichen Ebenen kannst du sehr gut kommunizieren und dich auf deinen Gesprächspartner einstellen.Über den BereichWir verstehen uns als IT der Energiewende und diese braucht clevere Lösungen. Wir suchen Teammitglieder mit Mut und Energie, die wie wir Digitalisierung als Treiber für Innovation betrachten. Mit modernster Technologie halten wir auch in bewegten Zeiten Kurs. Damit das auch weiterhin so bleibt, gehen wir neue Wege.Du hast bei uns die Möglichkeit, konzernweit deine ganz persönliche Handschrift zu hinterlassen und dich kontinuierlich durch neue Aufgaben und Herausforderungen weiterzuentwickeln und zu empfehlen. Außerdem besteht der Freiraum, dich auch kreativ in vielen anderen Themen über deine eigentliche Aufgabe hinaus einzubringen. Wir bieten dir in unserem Team die Möglichkeit, deutschlandweit im Homeoffice zu arbeiten. In der Regel treffen wir uns einmal monatlich im Büro und zu mehrtägigen Workshops.Du denkst in Lösungen, hast einen Blick für das große Ganze und hast dabei stets unsere Kunden im Blick? Dann suchen wir dich als Mitstreiter*in und Treiber*in. Mache dich mit uns auf, die Digitalisierung für die Netze BW GmbH zu gestalten.KontaktInteressiert? Jetzt online bewerben! Ein Anschreiben ist dafür nicht erforderlich, gegebenenfalls stellen wir ein paar jobspezifische Fragen in unserem Bewerbungsformular.Unser Recruitingteam stellt neben der EnBW für weitere Konzerngesellschaften ein. Bei Fragen steht Tina Daißler |t.daissler@enbw.comgerne zur Verfügung.Alle Menschen sind bei uns willkommen, egal welchen Geschlechts, Alters, sexueller Identität, Herkunft, Religion, Weltanschauung, mit oder ohne Behinderung.Unsere Informationen zum Datenschutz für Bewerber (w/m/d).Recruiter Tina Daißler |t.daissler@enbw.com",
Trainee im Junior Expert Programme - IT (w/m/d),ING Deutschland,"Frankfurt am Main, Nürnberg",Berufseinstieg/Trainee,Vollzeit,"Die ING ist mit über 9 Millionen Kund*innen die drittgrößte Privatkundenbank in Deutschland. Wer bei der ING arbeitet, macht nicht einfach einen Job. Arbeiten bei uns ist die Chance, etwas zu verändern. Wie das geht? Indem wir als globale Bank das Leben von Millionen Menschen berühren und danach streben, einen positiven Einfluss auf die Gesellschaft und unseren Planeten zu haben. Und indem wir dank unserer Start-up-Mentalität menschlich, nahbar und persönlich bleiben – als unbanky Bank.Trainee im Junior Expert Programme -  IT (w/m/d) am Standort Frankfurt oder NürnbergDu brennst für Agile Softwareentwicklung, Business Intelligence (BI), Machine Learning, Big Data oder Cloud- Technologien? Und das am liebsten nah am Produkt und kundenorientiert? Du denkst agil & interdisziplinär und möchtest auch so arbeiten? Das alles mit einem unbefristeten Vertrag ab Tag eins? Perfekt! Absolvent*innen können bei uns 3x im Jahr einsteigen. Wenn Du kurz vor Deinem Abschluss stehst und zum1. Januar, 1, April oder 1. Oktober 2026starten kannst, werde IT Junior Expert bei der ING.","Bachelor oder Master einer MINT-Fachrichtung mit IT- und WirtschaftsbezugErste Erfahrung im Bereich Softwareentwicklung, Web- Technologien sowie IT-Infrastruktur und -BetriebUnsere Programmiersprachen & Technologien anwenden bzw. schnell verstehen können, z. B. Java, Spring Boot, Wicket, Swift, SQL, Big Data und Cloud- Technologien (bspw. Azure, Docker, OpenShift)Selbstständiger Teamplayer mit agilem MindsetWillen, die Welt von morgen mitzugestaltenKommunikationsstark auf Deutsch & Englisch"
Inbetriebnahmekoordinator / Commissioning Manager (w/m/d) EPCM Industry - Anlagenbau,Drees & Sommer SE,"Stuttgart,Frankfurt am Main, München, Hamburg, Leipzig, Köln, Berlin",Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir stehen jeden Morgen dafür auf, eine lebenswerte Zukunft für nachfolgende Generationen zu schaffen. Je nach Projekt sind wir Berater, Umsetzer – oder beides – nachhaltiger, innovativer und wirtschaftlicher Lösungen für Immobilien, Industrie, Energie und Infrastruktur. In interdisziplinären Teams unterstützen unsere 6.500 Mitarbeitenden an über 70 Standorten weltweit unsere Kunden. Wir denken visionär und realistisch. Wir arbeiten eigenständig und im Team. Mit Leidenschaft und modernsten Technologien. We unite. Join us at Dreso and let’s create a world we want to live in.","Abgeschlossenes Studium der Fachrichtung Elektro-, Versorgungs-, Energietechnik bzw. vergleichbares Ingenieurstudium oder Weiterbildung als Kraftwerks-/MSR/TGA-Meister/-TechnikerMehrjährige Berufserfahrung in der Inbetriebnahme hochkomplexer Industrieanlagen (z.B. Kraftwerke, Petrochemie, Stahlherstellung, fertigende Industrie, EPC/EPCM-Umfeld)Idealerweise Kenntnisse der fachspezifischen Regelwerke und Qualitätsstandards für prozesstechnische Anlagen (ISO 9001, Druckgeräterichtlinie, Maschinenrichtlinie)Lösungsorientierte, proaktive Arbeitsweise gepaart mit Kommunikations- und VerhandlungsgeschickBereitschaft zu projektbedingten Baustelleneinsätzen im gesamten Bundesgebiet"
Fachplaner (w/m/d) TGA Sprinkler- und Feuerlöschtechnik,Drees & Sommer SE,"Stuttgart, Karlsruhe, Köln, Berlin, Dresden",Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir stehen jeden Morgen dafür auf, eine lebenswerte Zukunft für nachfolgende Generationen zu schaffen. Je nach Projekt sind wir Berater, Umsetzer – oder beides – nachhaltiger, innovativer und wirtschaftlicher Lösungen für Immobilien, Industrie, Energie und Infrastruktur. In interdisziplinären Teams unterstützen unsere 6.500 Mitarbeitenden an über 70 Standorten weltweit unsere Kunden. Wir denken visionär und realistisch. Wir arbeiten eigenständig und im Team. Mit Leidenschaft und modernsten Technologien. We unite. Join us at Dreso and let’s create a world we want to live in.","Abgeschlossenes Studium der Fachrichtung Versorgungstechnik, Bauingenieurwesen, Maschinenbau, Architektur oder VergleichbaresErste Jahre Berufserfahrung oder auch mehr in diesem BereichIdealerweise Grundkenntnisse in VdS CEA4001 und FM-GlobalBereitschaft zu Dienstreisen im TagespendelbereichSelbstständige und eigenverantwortliche Arbeitsweise, sowie Flexibilität bei der Bearbeitung von ProjektenHohes Maß an Eigenmotivation und KommunikationsfähigkeitSchnelle Auffassungsgabe, vernetztes Denken sowie Teamgeist"
Bauingenieure / Statiker (m/w/d),LGA Landesgewerbeanstalt Bayern,"München, Neu-Ulm, Nürnberg, Passau, Regensburg, Schweinfurt, Traunstein, Weiden, Weilheim, Würzburg",Feste Anstellung,Vollzeit,Und? Schulpflichtige Kinder mit Erkältung daheim? Schwiegervater kurzzeitig pflege­bedürftig? Partner auf Dienstreise?Wir helfen mit flexiblen Arbeitszeiten und der Möglichkeit des mobilen Arbeitens von unterwegs für eine individuelle Work-Life-Balance.Wir suchenBauingenieure / Statiker (m/w/d)Diplom-Ingenieure (m/w/d) / Master,"Abgeschlossenes Hochschul- oder Fachhochschul­studium im Bereich Bau­ingenieur­wesen, vorzugsweise mit konstruktivem Schwerpunkt, als Diplom-Ingenieur (m/w/d), Master of Science oder Master of EngineeringMehrjährige Praxis im Aufstellen statischer BerechnungenInteresse und Motivation, sich in die rein technischen und statischen Belange von Bauvorhaben zu vertiefenLeistungsfähigkeit sowie Team­fähigkeit"
Projektmanager Neubau Universitätsklinikum (m/w/d),Hays – Working for your tomorrow,Magdeburg,Feste Anstellung,"Homeoffice möglich, Vollzeit","Im Bereich Construction & Property vermitteln wir Fach- und Führungskräfte in der Bau- und Immobilienbranche. Wir unterstützen Sie und unsere Kundenunternehmen in allen Bereichen des Hoch- & Tiefbaus sowie im Facility Management, im Großanlagenbau, in der TGA oder im Real Estate Management. Als überregionales, weltweit agierendes Personaldienstleistungsunternehmen können wir Ihnen sowohl Positionen und Projekte in Ihrer Nähe als auch bundes- und weltweit anbieten - und das völlig kostenfrei für Sie. Registrieren Sie sich und profitieren Sie von interessanten und passenden Angeboten.","Sie haben ein abgeschlossenes Studium aus den Fachbereichen Bauingenieurwesen, Architektur oder Wirtschaftsingenieurwesen mit Vertiefungsrichtung BauSie sind digital affin, um sich in Themen wie der Anwendung der BIM- und LEAN-Methodik oder der Nutzung eines CDE (Common Data Environment) mit Unterstützung der IPS einzuarbeitenSie denken und handeln lösungsorientiert, innovativ und in hohem Maße kooperativ und treffen fachlich fundierte EntscheidungenSie verfügen über Erfahrungen in der Planung und/oder Baubetreuung schlüsselfertiger ProjekteErste Erfahrungen im Projektmanagement oder auch vorhandene Berührungspunkte zu HOAI und VOB sind von Vorteil"
Strategic Partner Manager - m/f/d,Dun & Bradstreet Deutschland GmbH,Frankfurt am Main,Feste Anstellung,"Homeoffice möglich, Vollzeit","Why We Work at Dun & BradstreetDun & Bradstreet combines global data and local expertise to help clients make smarter decisions. With 6,000+ people in 31 countries, we are a team of diverse thinkers and problem solvers who all share a common curiosity: to find new ways to turn data into value. If you share this curiosity and want to be part of a future-ready company, come join us! Learn more atdnb.com/careers.The Partner function is responsible for driving and retaining revenue by expanding current alliance partnerships into new product offerings and identifying new partnerships with high-growth potential.In this role you will be focused on managing, developing and acquiring third party relationships.","5 - 8 years+ of direct field sales business-to-business sales experience in a consultative/solution oriented selling environmentAt least 5 years experience managing reseller engagements or business development preferredDemonstrated knowledge of enterprise-wide business information solutionsStrong influencing and communication skillsAbility to understand customer business models, their industry, competitors and end customer challengesStrong knowledge of technology and how to apply technology to solve customer business needsResults oriented individual able to establish own priorities to support customer needsProven track-record of maintaining and strengthening relationships with sophisticated clients / partners with complex solution requirementProficiency in CRM software (e.g., SFDC) and Microsoft Office Suite skillsShow an ownership mindset in everything you do. Be a problem solver, be curious and be inspired to take action. Be proactive, seek ways to collaborate and connect with people and teams in support of driving successContinuous growth mindset, keep learning through social experiences and relationships with stakeholders, experts, colleagues, and mentors as well as widen and broaden your competencies through structural courses and programsFluency in English and German language"
"Product Manager, Data and AI 80",RepRisk Germany GmbH,Berlin,Feste Anstellung,Vollzeit,"RepRisk is the world's most respected Data as a Service (DaaS) company for reputational risks and responsible business conduct. Our mission is to provide transparency on business conduct risks to drive positive change. Combining advanced AI with deep human expertise, and a proven methodology at the core, RepRisk's solutions bring performance and peace of mind, enabling clients to know more, be sure, and act faster. With our values of intellectual honesty and humility, operational excellence, and openness and respect, our diverse teams of talented experts are pioneering solutions that enable clients to make better informed decisions. Headquartered in Zurich, and with offices in Toronto, New York, London, Berlin, Manila, and Tokyo, we stay close to clients and bring an independent lens to the industry. United by our shared belief in the power of data, our 400 people are proud to be setting the global standard for business conduct data and driving positive andmeaningful change through transparency.","About YouAre you passionate about harnessing artificial intelligence and data to tackle real-world challenges on a scale? Do you excel at transforming complex user needs into impactful, innovative products that empower clients to manage risks effectively? Are you patient and persistent in navigating technical challenges, facilitating cross-team collaboration, and continually learning about cutting-edge data and AI technologies?If you are driven by curiosity, dedicated to responsible tech development, and eager to make a measurable impact through advanced AI solutions, this is the ideal role for you!You Offer5+ years of product management experience, with at least 2 years managing AI, ML, or data-intensive products.A bachelor's or master's degree in product management, engineering, statistics or a related field.Proven experience delivering products leveraging large language models (LLMs), generative AI, or advanced machine learning techniques (classification, retrieval augmentation, evaluation frameworks).Technical proficiency in Python, SQL, data pipelines, and strong ability to collaborate closely with engineering teams.Experience or familiarity with prompt engineering is highly desirable.Hands-on experience designing and managing human-in-the-loop processes and analyst-driven model feedback loops.Solid understanding of responsible AI practices and familiarity with regulatory frameworks (e.g., EU AI Act).Excellent written and verbal communication skills in EnglishStrong team-player mindset, able to collaborate effectively across diverse groups.Interest or prior experience in risk management, compliance, or data-driven solutions."
Bauingenieure / Statiker (m/w/d),LGA Landesgewerbeanstalt Bayern,"Ansbach, Aschaffenburg, Augsburg, Bayreuth, Coburg, Deggendorf, Hof, Ingolstadt, Kempten, Landshut",Feste Anstellung,Vollzeit,Und? Schulpflichtige Kinder mit Erkältung daheim? Schwiegervater kurzzeitig pflege­bedürftig? Partner auf Dienstreise?Wir helfen mit flexiblen Arbeitszeiten und der Möglichkeit des mobilen Arbeitens von unterwegs für eine individuelle Work-Life-Balance.Wir suchenBauingenieure / Statiker (m/w/d)Diplom-Ingenieure (m/w/d) / Master,"Abgeschlossenes Hochschul- oder Fachhochschul­studium im Bereich Bau­ingenieur­wesen, vorzugsweise mit konstruktivem Schwerpunkt, als Diplom-Ingenieur (m/w/d), Master of Science oder Master of EngineeringMehrjährige Praxis im Aufstellen statischer BerechnungenInteresse und Motivation, sich in die rein technischen und statischen Belange von Bauvorhaben zu vertiefenLeistungsfähigkeit sowie Team­fähigkeit"
"Mathematiker, Physiker, Informatiker, Modellentwickler (m/w/d) – Kreditrisiko",Sparkassen Rating und Risikosysteme GmbH,"Berlin, Köln, München, Münster",Feste Anstellung,"Homeoffice möglich, Vollzeit","DieSparkassen Rating und Risikosysteme (SR)ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentrale und standardisierte Lösungen an.Mathematiker, Physiker, Informatiker, Modellentwickler (m/w/d) – Kreditrisikoab sofort","Erfolgreich abgeschlossenes Studium (ggf. Promotion) im Bereich Mathematik, Informatik, Physik, VWL oder vergleichbares quantitatives StudiumSehr gute Kenntnisse in der anwendungsorientierten Statistik und/oder (Finanz-)MathematikInteresse an Datenanalysen mit z. B. Python, R und SQLSehr gute Deutschkenntnisse in Wort und Schrift auf C1-NiveauAusgeprägtes teamorientiertes Handeln mit einem Schuss Humor"
Security Engineer (m/w/d) Firewalls & Content Delivery,Ratiodata SE,"Weida (Großraum Gera),",Feste Anstellung,"Homeoffice möglich, Vollzeit","Du suchst neue Herausforderungen und Karrieremöglichkeiten? Du willst deine Zukunft aktiv mitgestalten? Dann komm zu uns! Wir sind eins der größten Systemhäuser und Technologiepartner in Deutschland mit über 1.500 Kolleg:innen an 10 Standorten. Bewirb dich jetzt und zeig uns, aus welchen Bits und Bytes du gemacht bist.","Du hast ein erfolgreich abgeschlossenes technisches Studium oder eine vergleichbare Qualifikation, ergänzt um fundierte Berufspraxis.Umfassende Expertise in den genannten Themen sowie in der Weiterentwicklung und/oder im Betrieb von Security-Infrastrukturen zeichnen dich aus.Du bist bestens bewandert in Security-Technologien, wie z. B. Firewall, DDoS, IPS etc.Sehr gutes Deutsch und gutes Englisch in Wort und Schrift runden dein Profil ab."
