title,company,location,job_type,employment_type,description,requirements
Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),Schwarz Corporate Solutions,"Neckarsulm, Heilbronn","Ausbildung, Studium",Vollzeit,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischenDaten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen.{Studienbeginn:} 01.09.2026 mit dem Begrüßungsmonat{Studiendauer:} 3 Jahre{Studiendauer:} 01.10.2026{Praxisort:} Heilbronn/Neckarsulm{Stammbereich:} verschiedene Fachbereich der Schwarz IT KG{Studienort:} DHBW Heilbronn{Studienabschluss:} Bachelor of Science{Vergütung:} 1. Jahr 1.650 €, 2. Jahr 1.750€, 3. Jahr 1.950€  + Prämie bei gutem oder sehr gutem Bestehen der Abschlussprüfung{Studieninfos:} Weitere Informationen findest du unterwww.heilbronn.dhbw.de","Du bringst die Allgemeine Hochschulreife oder einen vergleichbaren Abschluss mit sehr guten Noten in Mathematik, Informatik und guten Noten in Englisch mit.Du hast großes Interesse an modernen IT-Lösungen für betriebswirtschaftliche Anforderungen der Unternehmen der Schwarz Gruppe und stellst gerne die Schnittstelle zwischen Fachbereich und IT zu technischen oder prozessualen Fragestellungen dar.Du bist verlässlich, kommunikativ und ein Teamplayer.Du konntest bereits erste Erfahrungen mit der Nutzung von künstlicher Intelligenz sammeln.Du hast Lust auf Einzelhandel und internationale Projektarbeit sowie gute Kenntnisse in MS Office."
Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),Schwarz IT,"Neckarsulm, Heilbronn","Ausbildung, Studium",Vollzeit,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischenDaten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen.{Studienbeginn:} 01.09.2026 mit dem Begrüßungsmonat{Studiendauer:} 3 Jahre{Studiendauer:} 01.10.2026{Praxisort:} Heilbronn/Neckarsulm{Stammbereich:} verschiedene Fachbereich der Schwarz IT KG{Studienort:} DHBW Heilbronn{Studienabschluss:} Bachelor of Science{Vergütung:} 1. Jahr 1.650 €, 2. Jahr 1.750€, 3. Jahr 1.950€  + Prämie bei gutem oder sehr gutem Bestehen der Abschlussprüfung{Studieninfos:} Weitere Informationen findest du unterwww.heilbronn.dhbw.de","Du bringst die Allgemeine Hochschulreife oder einen vergleichbaren Abschluss mit sehr guten Noten in Mathematik, Informatik und guten Noten in Englisch mit.Du hast großes Interesse an modernen IT-Lösungen für betriebswirtschaftliche Anforderungen der Unternehmen der Schwarz Gruppe und stellst gerne die Schnittstelle zwischen Fachbereich und IT zu technischen oder prozessualen Fragestellungen dar.Du bist verlässlich, kommunikativ und ein Teamplayer.Du konntest bereits erste Erfahrungen mit der Nutzung von künstlicher Intelligenz sammeln.Du hast Lust auf Einzelhandel und internationale Projektarbeit sowie gute Kenntnisse in MS Office."
Duales Master-Studium Data Science & Artificial Intelligence (M.Sc.),NRail GmbH,"Hamburg, Wedel","Ausbildung, Studium","Homeoffice möglich, Vollzeit","Gestalte die Zukunft der Eisenbahnbranche mit künstlicher Intelligenz!Du brennst für Künstliche Intelligenz und möchtest eine ganze Branche damit transformieren? Starte dein duales Master-Studium Data Science & Artificial Intelligence (M.Sc.) in Teilzeit bei der NRail GmbH und der FH Wedel.Werde Teil unseres neu gegründeten KI-Kompetenzzentrums und gestalte mit uns die Zukunft der Eisenbahn durch wegweisende KI-Lösungen. Bei uns arbeitest du in flachen Hierarchien, genießt ein hervorragendes Arbeitsklima und erhältst direkt Verantwortung.","Bachelor-Abschluss (Informatik, Data Science, Wirtschaftsinformatik o.ä.)Erste Erfahrungen mit Python, ML-Tools oder DatenanalyseEigeninitiative, analytische Denkweise und Freude am selbstständigen Arbeiten"
Werkstudent (m/w/d) – Risikomanagement | Data Science,Sparkassen Rating und Risikosysteme GmbH,Berlin,"Studentenjobs, Werkstudent","Homeoffice möglich, Teilzeit","DieSparkassen Rating und Risikosysteme (SR)ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentrale und standardisierte Lösungen an.Werkstudent (m/w/d) – Risikomanagement | Data Scienceab sofort für 6 Monate oder mehr","Studium mit quantitativer Ausrichtung, z.B. Statistik, Mathematik, Natur- bzw. Wirtschaftswissenschaften oder vergleichbarer StudiengangAffinität zu Finanzthemen, idealerweise bereits erste Kenntnisse in den Themen Finance, Risikomanagement, Banksteuerung, Risikotragfähigkeit, GesamtbanksteuerungSehr gute Deutschkenntnisse in Wort und Schrift auf C1-NiveauTeamorientiertes Handeln mit einem Schuss Humor"
Data Science Team Lead (m/f/d),AP Sensing GmbH,Böblingen bei Stuttgart,Feste Anstellung,"Homeoffice möglich, Vollzeit","WE ARE AGAIN AWARDED ASTOP ARBEITGEBER 2025!At AP Sensing, we’re building on a success story that began in the garage of Bill Hewlett and Dave Packard. As an independent HP spin-off, we combine over 40 years of technological expertise with a passion for innovation.Together we’ll continue to enhance infrastructure, protect people, and safeguard our planet. With a commitment to fiber optic sensing, we value every voice and empower growth. Join us inthinking aheadto create a smarter, safer world.YOUR NEW CAREERAre you an experienced machine learning engineer or data scientist team lead with a passion for leadership and innovation? Do you aspire to guide high-impact, cutting-edge AI solutions from idea to deployment in a collaborative, interdisciplinary environment?As aData Science Team Leadyou will combine technical expertise with people leadership. You will solve complex challenges using petabytes of high-velocity sensor data shaping the future of distributed fiber optic sensing (DFOS) applications around the globe.","7+ years of hands-on experiencein developing and deploying data science products, with2+ years in a team lead rolewith HR responsibility.Proven track record ofdelivering successful AI products, preferably in sensor-heavy industrial applications.Demonstratedhands-on mentalitywith strong experience across all stages of the MLOps Lifecycle; cloud experience is a plus.Strong expertise inDeep Learning, Computer Vision and Signal Processing, experience in Intelligent Metering or DFOS is a plus.Strong expertise inDeep Learning, Computer Vision and Signal Processing, experience in Intelligent Metering or DFOS is a plus.Practical experience inedge AI deployment,real-time inferencing on high velocity data and training onpetabyte-scale data.StrongPythonprogramming skills and solid knowledge of frameworks like TensorFlow, PyTorch, Scikit-learn.Strong background inagile project management, with experience in managing products from ideation to release.Ability tocommunicate complex ML concepts and resultsin a clear and engaging way to non-technical stakeholders.Fluency in Englishis required; German is a plus.Degree in Computer Science, Mathematics, Physics or related field. PhD is a plus."
Werkstudent Data Science (w/m/d),1&1 Versatel GmbH,Düsseldorf,"Studentenjobs, Werkstudent","Homeoffice möglich, Teilzeit",1&1 Versatel betreibt das größte alternative Glasfasernetz Deutschlands und forciert als Treiber der Gigabit-Gesellschaft den kontinuierlichen Ausbau des Glasfasernetzes. Als B2B Spezialist der 1&1 Firmengruppe betreuen wir rund 50.000 Geschäftskunden. Werde Teil von etwas Großem!,"Laufendes Studium in Wirtschaftsinformatik, Data Science, mit analytischem Schwerpunkt oder vergleichbarErste Erfahrung im Umgang mit Visualisierungstools wie Power BI, MicroStrategy (MSTR) oder vergleichbaren BI-ToolsGrundkenntnisse in SQL zur Datenabfrage und -analyseErweiterte Kenntnisse mit Python (z. B. Pandas, NumPy) zur DatenvorverarbeitungAnalytisches Denken, strukturierte Arbeitsweise und Interesse an datengetriebenen FragestellungenSpaß an der Arbeit mit Zahlen, Daten und VisualisierungenGute Deutschkenntnisse in Wort und Schrift (mind. B2)Zur Vereinfachung und Beschleunigung unseres Bewerbungsverfahrens benötigen wir Dein frühestmögliches Eintrittsdatum sowie Deine gültige Immatrikulationsbescheinigung. Bitte stelle uns diese direkt mit der Bewerbung zur Verfügung."
Wissenschaftsmanager/ -in Heilbronn Data Science Center (m/w/d) - CIT2025-34,Technische Universität München,Heilbronn,Feste Anstellung,"Homeoffice möglich, Vollzeit","Die Technische Universität München zählt zu den besten Universitäten Europas und ist eine der drei ersten Exzellenz-Universitäten Deutschlands. Spitzenleistungen in Forschung und Lehre, Interdisziplinarität und Talentförderung zeichnen sie aus. Dazu kommen starke Allianzen mit Unternehmen und mit wissenschaftlichen Einrichtungen auf der ganzen Welt. Auf Initiative der Dieter Schwarz Stiftung baut die Technische Universität München (TUM) auf dem Bildungscampus in Heilbronn seit 2018 einen Standort in einem zunächst auf 30 Jahre geplanten Projekt auf. Die School of CIT und die School of MGT erweitern ihre Lehr- und Forschungsaktivitäten nun um ein gemeinsames Center, bestehend aus 5 CIT- und 5 MGT- Professuren sowie Gastwissenschaftlern aus aller Welt. Schwerpunktthema dieses Centers ist Data Science, insbesondere Künstliche Intelligenz/Maschinelles Lernen.Die TUM School of Computation, Information and Technology (CIT) sucht für das mit der TUM School of Management (MGT) gemeinschaftlich aufzubauende Heilbronn Data Science Center (HDSC) des TUM Campus Heilbronn zum nächstmöglichen Zeitpunkt, in Vollzeit, unbefristet eine/ einenWissenschaftsmanager/ -inHeilbronn Data Science Center (m/w/d)(CIT2025-34)","Wir suchen eine Person mit Hochschulabschluss, die das neu entstehenden HDSC zusammen mit der CIT Geschäftsführung und der CIT School Office Leitung Heilbronn administrativ auf- und ausbaut und die organisatorische Einheit des Centers schoolübergreifend leitet. Idealerweise können bereits Erfahrungen im universitären Management sowie in der Führung von Projekten und Teams nachgewiesen werden, vorzugsweise im internationalen und interdisziplinären Kontext. Vorwissen im Bereich Data Science ist von Vorteil. Darüber hinaus suchen wir eine Person, die ihr Team verantwortungsbewusst führt, Freude an der Kommunikation mit unterschiedlichen Einheiten hat und sich durch eine zuverlässige, sorgfältige, strukturierte und effiziente Arbeitsweise auszeichnet. Ein sicherer und routinierter Umgang mit MS-Office sowie sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift werden vorausgesetzt. Die Bereitschaft, sich flexibel und tatkräftig in den Aufbau des TUM-Standorts Heilbronn einzubringen, muss gegeben sein."
Referent:in für Forschung Data Science/ KI/ Maschinelles Lernen (m/w/d),Bundesamt für die Sicherheit der nuklearen Entsorgung (BASE),"Berlin, Köln, Salzgitter",Feste Anstellung,"Homeoffice möglich, Teilzeit, Vollzeit","Das Bundesamt für die Sicherheit der nuklearen Entsorgung – kurz BASE – ist eine Aufsichts- und Genehmigungsbehörde des Bundes für Themen rund um die nukleare Sicherheit. Eine unserer Aufgaben ist es, die Endlagersuche in Deutschland zu beaufsichtigen und dafür die Öffentlichkeitsbeteiligung zu organisieren. Wir bieten vielfältige und abwechslungsreiche Jobmöglichkeiten und bringen gemeinsam interdisziplinäre Themen voran.Jetzt kennenlernen:Mitarbeitende im BASEJetzt mitgestalten:das größte Nachhaltigkeitsprojekt DeutschlandsWir suchen eine:nReferent:in für Forschung Data Science/ KI/ Maschinelles Lernen (m/w/d)Entgeltgruppe E 14 TVöDBesoldungsgruppe bis A 14 BBesO bei bestehendem BeamtenverhältnisDas Bundesamt für die Sicherheit der nuklearen Entsorgung – kurz BASE – ist eine Aufsichts- und Genehmigungsbehörde des Bundes für Themen rund um die nukleare Sicherheit. Eine unserer Aufgaben ist es, die atomrechtliche Aufsicht über die Endlager Konrad und Morsleben sowie die Schachtanlage Asse II. Wir bieten vielfältige und abwechslungsreiche Jobmöglichkeiten und bringen gemeinsam interdisziplinäre Themen voran.Jetzt kennenlernen:Mitarbeitende im BASEJetzt mitgestalten:das größte Nachhaltigkeitsprojekt DeutschlandsJuristische:n Referent:in (m/w/d) in der atomrechtlichen AufsichtEntgeltgruppe 14 TVöDBesoldungsgruppe bis A 14 BBesO bei bestehendem Beamtenverhältnis","abgeschlossene rechtswissenschaftliche Ausbildung (erstes und zweites juristisches Staatsexamen (Volljurist:in)Berufserfahrung im Verwaltungsrechtdie Fähigkeit, komplexe Sachverhalte adressatengerecht aufzubereiten, Handlungsempfehlungen zu erarbeiten und eine gute schriftliche und mündliche Ausdrucksformsehr gute Kenntnisse der deutschen Sprache in Wort und SchriftBereitschaft zu regelmäßigen DienstreisenTeamfähigkeitVorteilhaft sindKenntnisse im Umweltrecht, insbesondere Atomrecht und Strahlenschutzrecht, Kenntnisse im BergrechtKenntnisse in Aufsichts- und/oder Genehmigungsverfahrenein ausgeprägtes Maß an Problem- und Lösungsorientierung sowie KonfliktfähigkeitWir schaffen ein Arbeitsumfeld in dem sich alle willkommen fühlen – unabhängig von Alter, Geschlecht, geschlechtlicher Identität, ethnischer und sozialer Herkunft, Religion und Weltanschauung, Behinderung, sexueller Orientierung und Identität.Menschen mit Schwerbehinderung werden bei gleicher Qualifikation und Eignung bevorzugt berücksichtigt.Da dieser Bereich im BASE eine Unterrepräsentanz von Frauen aufweist, werden Bewerbungen von Frauen ausdrücklich begrüßt."
Technician Data Science (m/w/d),Lohmann GmbH & Co. KG,Neuwied,Feste Anstellung,Vollzeit,"Willkommen im (K)leben!Wir freuen uns, dass Sie sich für Lohmann, den Spezialisten für Klebelösungen, interessieren. Unsere Erfolgsgeschichte begann bereits vor über 170 Jahren. Ein familiengeführtes Unternehmen mit sozialer Verantwortung sind wir noch heute. Und wir sind stolz darauf, für unsere Kunden ein verlässlicher Partner mit zukunftsweisenden Technologien zu sein. An unserer Firmenzentrale in Neuwied produzieren wir High-Tech-Klebebänder für die Industrie im engen Verbund mit unseren rund 1.700 Kollegen und Kolleginnen weltweit in über 20 Ländern der Erde.","Abgeschlossene Ausbildung als Chemielaborant*in oder vergleichbare QualifikationGroße Sorgfalt in der Einhaltung von Prozessen und DatenvorgabenAffinität zu Datenbanksystemen und SystematikenVorkenntnisse im Bereich Kleben, Polymerisation oder Rohstoffe von VorteilSicherer Umgang mit den MS-Office ProduktenErste Erfahrungen mit LIMS-Systemen wünschenswertErfahrung mit SAP von VorteilGute Deutsch- und Englischkenntnisse"
Werkstudent Software & Data Science Entwicklung Projektionsoptiken (m/w/x),ZEISS,Oberkochen (Baden-Württemberg),"Studentenjobs, Werkstudent",Teilzeit,"Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere.In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellschaft gemeinsam voranzubringen.Heute wagen. Morgen begeistern.Vielfalt ist ein Teil von ZEISS. Wir freuen uns unabhängig von Geschlecht, Nationalität, ethnischer und sozialer Herkunft, Religion, Weltanschauung, Behinderung, Alter sowie sexueller Orientierung und Identität auf Deine Bewerbung.Jetzt, in weniger als 10 Minuten bewerben.","Studienplatz im Bereich Informatik, Mathematik, Physik oder ähnlichen FachrichtungInteresse an datenbasierten Methoden sowie Technikaffinitätsehr gute Kenntnisse in PythonBasiswissen in Optik wünschenswertselbstständige und teamorientierte ArbeitsweiseOrganisations- und Kommunikationsfähigkeit sowie ein hohes Maß an EigeninitiativeKlingt spannend? Dann werde Teil von #teamZEISS und gestalte mit uns die Zukunft! Reiche uns hierfür bitte Deine vollständigen Bewerbungsunterlagen (Lebenslauf, Zeugnisse etc.) ein."
Team Lead Data Science Engineering (m/w/d),Deichmann SE,Essen,Feste Anstellung,"Homeoffice möglich, Vollzeit","Als eigenfinanziertes Familienunternehmen sind wir mehr als nur ein ca. 4.700 Standorte umspannendes Filialnetz in 34 Ländern, mehr als ca. 8,7 Mrd. Euro Jahresumsatz und mehr als einer der erfolgreichsten Online-Shops für Schuhe in Europa. Deichmann ist Wegbereiter, Förderer und Arbeitgeber von über 49.000 engagierten Mitarbeiterinnen und Mitarbeitern weltweit. Als nachhaltig expandierendes Unternehmen sind wir seit mehreren Jahrzehnten in der Lage, unseren Mitarbeitern einen sicheren Arbeitsplatz zu bieten.","DeinDu hast ein abgeschlossenes Studium in einem MINT-Fach (z. B. Mathematik, Informatik, Physik); ein PhD ist ein Plus.Du bringst mindestens 8 Jahre Berufserfahrung im Data-Science- oder Software-Engineering-Umfeld mit, davon mindestens 3 Jahre in einer Führungsrolle.Du hast datengetriebene Produkte erfolgreich von der Idee über Prototyping bis zur produktiven Skalierung begleitet.Du verfügst über fundiertes Wissen in Statistik, Machine Learning, Bayesianischen Verfahren, Vektoreinbettungen und MLOps sowie exzellente Programmierkenntnisse in Python und relevanten Frameworks.Du bist mit Software-Engineering-Prinzipien wie Versionierung, Testing, Architektur-Design und operativem Betrieb vertraut.Sehr gute Deutschkenntnisse sind notwendig. Gute Englischkenntnisse werden vorausgesetzt."
Informatiker / Data Science als Technischer Berater (m/w/d) für KI-gestützte Dokumentenanalyse,Paradatec Gesellschaft für parallele Datentechnik mbH,Braunschweig,Feste Anstellung,"Homeoffice möglich, Vollzeit","Die Paradatec GmbH ist Experte für Künstliche Intelligenz (KI). Mit viel Erfahrung entwickeln wir KI basierte Lösungen. Wir sind ein international führender Softwareanbieter für intelligente Dokumentenanalyse mit Sitz in Braunschweig und den USA. Mit unseren IT-Experten gestalten wir die Digitalisierung für die Finanz-, Versicherungs- und Gesundheitsbranche sowie für die deutsche Justiz. Unser Erfolg basiert auf exzellenter Projektkompetenz, kombiniert mit intelligenter Software.Zur Verstärkung unseres Teams suchen wir Sie alsINFORMATIKER/Data Science als Technischer Berater (m/w/d) für KI-gestützte DokumentenanalyseSchwerpunkt: Datenmanagement, KI-Training, Kundenprojekte und Qualitätssicherung","Ein abgeschlossenes Studium in Informatik / Wirtschaftsinformatik / Data Science oder eine vergleichbare QualifikationSehr gute Deutschkenntnisse und gute EnglischkenntnisseAusgeprägtes Verständnis für strukturierte Daten und DatenqualitätErfahrungen mit Dokumentenmanagement, idealerweise im Versicherungsumfeld (KV)Erste Kenntnisse im Umgang mit KI-/OCR-Systemen von VorteilSie bringen keine Vorkenntnisse in unseren Tools mit – das ist auch nicht nötig. Wir arbeiten mit eigenen Anwendungen:ResAdjustzur Vorbereitung und Analyse von TrainingsdatenResComparezur Bewertung und Visualisierung von KI-ErgebnissenPROSAR-AIDAals zentrale Plattform zum Trainieren und Optimieren von KI-Modellen Zusätzlich nutzen wirJenkinsundGitzur Automatisierung von TrainingsprozessenHohe Sorgfalt, strukturierte und eigenständige Arbeitsweise sowie analytisches DenkenGute Kommunikationsfähigkeiten und KundenorientierungBereitschaft zur Einarbeitung in fachliche und technische ThemenEin abgeschlossenes Studium in Informatik/Wirtschaftsinformatik/Data Science oder eine vergleichbare QualifikationFließende Deutsch- und gute Englischkenntnisse"
Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),Mercedes-Benz Tech Innovation,Ulm,"Ausbildung, Studium","Homeoffice möglich, Vollzeit","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus.Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen bedeutet, Teil eines globalen Teams zu werden, dessen Ziel es ist, die begehrenswertesten Automobile der Welt zu bauen. Together for excellence.Stellennummer: V000064080","Wie passt Du in unser Team?Du bringst eine allgemeine Hochschulreife, Fachhochschulreife oder fachgebundene Hochschulreife mit guten bis sehr guten Leistungen mit.IT und Künstliche Intelligenz begeistern dich, und du beschäftigst dich auch in deiner Freizeit gerne damit.Idealerweise hast du bereits erste Erfahrungen mit IT-Systemen und in der Softwareentwicklung gesammelt.Du besitzt gute analytische Fähigkeiten und tüftelst gerne an mathematischen Aufgaben.Engagement ist für dich selbstverständlich – du bist neugierig, gehst gerne neue Wege und bist offen für innovative Lösungen.Du kommunizierst offen und konstruktiv und feierst Erfolge am liebsten im Team.Gute Deutschkenntnisse sind für das Studium erforderlich."
Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),Mercedes-Benz Tech Innovation,Baden-Württemberg,"Ausbildung, Studium","Homeoffice möglich, Vollzeit","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus.Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen bedeutet, Teil eines globalen Teams zu werden, dessen Ziel es ist, die begehrenswertesten Automobile der Welt zu bauen. Together for excellence.Stellennummer: V000064082","Wie passt Du in unser Team?Du bringst eine allgemeine Hochschulreife, Fachhochschulreife oder fachgebundene Hochschulreife mit guten bis sehr guten Leistungen mit.IT und Künstliche Intelligenz begeistern dich, und du beschäftigst dich auch in deiner Freizeit gerne damit.Idealerweise hast du bereits erste Erfahrungen mit IT-Systemen und in der Softwareentwicklung gesammelt.Du besitzt gute analytische Fähigkeiten und tüftelst gerne an mathematischen Aufgaben.Engagement ist für dich selbstverständlich – du bist neugierig, gehst gerne neue Wege und bist offen für innovative Lösungen.Du kommunizierst offen und konstruktiv und feierst Erfolge am liebsten im Team.Gute Deutschkenntnisse sind für das Studium erforderlich."
Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),EY Deutschland,Frankfurt/Main,Praktikum,"Homeoffice möglich, Vollzeit","Are you ready to shape your future with confidence?Gemeinsam die Welt jeden Tag ein bisschen besser machen. Für diesen Anspruch setzen wir bei EY alles in Bewegung und gehen als Team „all in"". Schließlich haben wir ein klares Ziel vor Augen: nachhaltigen Wert und Wachstum zu schaffen - für unsere Mandant:innen, Mitarbeitenden und die gesamte Gesellschaft. Unser globales Netzwerk aus rund 400.000 Mitarbeitenden weltweit bietet dir alle Möglichkeiten zu wachsen, dich zu entwickeln, dich zu spezialisieren sowie deine Stärken und Interessen beruflich zu verfolgen. Wir glauben daran, dass der richtige Karriereweg so individuell ist wie du.Unser Bereich Financial Services fokussiert sich auf Finanzdienstleistungen und unterstützt Banken, Versicherungen und Asset Manager dabei, in einer sich stets verändernden und schnelllebigen Welt erfolgreich zu sein.","Dein SkillsetStudium mit quantitativem Schwerpunkt (z. B. Mathematik, Statistik, Physik, Informatik)Erste Erfahrung im Bereich Datenanalyse (u. a. Machine Learning, Natural Language Processing) und sicherer Umgang mit einer Programmiersprache (z. B. C++, Java, PHP, Python, Ruby) und/oder einem Datenbanksystem (z. B. SQL, SAS, MongoDB)Sehr gute Kommunikationsfähigkeiten in Deutsch (min. C1) und Englisch (min. C1)Dein MindsetAgil:Du bist der Meinung, dass eine flexible Denkweise genauso wichtig für den Erfolg ist wie Wissen und Fähigkeiten.Neugierig:Du bist ambitioniert und engagiert. Wir suchen Menschen, die in Chancen und nicht in Herausforderungen denken und durch gezielte Fragen bessere Lösungen finden.Teamorientiert: Du schätzt vielfältige Perspektiven und arbeitest gerne im Team. Wir suchen Menschen, die gemeinsam mit uns etwas erreichen und ein vertrauensvolles Arbeitsumfeld schaffen wollen."
Praktikum in Bereich Data Science - Vehicle Data Advanced Analytics am Standort Neu-Ulm/Mannheim,Daimler Buses GmbH,"Neu-Ulm, Mannheim",Praktikum,Vollzeit,"At Daimler Truck we want to make a change, to create real impact together. That is why we take responsibility around the globe and work as one global team towards our vision: Leading Sustainable Transportation. It’s people who make the difference and drive success. Together, we will achieve a more sustainable transportation, reduce our carbon footprint, increase safety on and off the track, develop smarter technology and financial solutions. All essential, to fulfill our purposefor all who keep the world moving.YOUMAKEUS– YOU MAKE THE DIFFERENCE","DESHALB PASST DU ZU UNSMaster Student/in im Bereich Informatik, Ingenieurwesen mit Schwerpunkt Data Analytics/Science oder ein vergleichbarer Studiengang.Erfahrungen im Programmieren mit Python.Erste Erfahrung mit Azure und Databricks von Vorteil.Du bist ein Teamplayer und es motiviert Dich, gemeinsam im Team neue Wege zu gehenDir macht es Spaß in einem internationalen Team zu arbeiten und Du sprichst verhandlungssicher Englisch und Deutsch.Du hast eine schnelle Auffassungsgabe und verstehst schnell Kundenanforderungen und neue technische Zusammenhänge.Du kannst aus Daten eine Story erzählen und Kunden überzeugen.Du bist offen für Feedback und bringst das Team mit kreativen Ideen voran.Du bringst nicht alles mit? Kein Problem! Deine Fähigkeiten sind uns wichtig, wichtiger ist uns jedoch Deine Motivation.#MAKEYOURMOVEund bewirb Dich jetzt - Wir freuen uns auf Dich!ZUSÄTZLICHE INFORMATIONENEs handelt sich um eine befristete Stelle auf 6 Monate.Du fühlst Dich von unserem Angebot angesprochen und möchtest Teil des Teams werden? Dann bewirb Dich direkt online mit Deinen Bewerbungsunterlagen! Diese beinhalten: Lebenslauf, Anschreiben und Zeugnisse mit einer maximalen Gesamtgröße der Anhänge von 5 MB.Wir freuen uns über Onlinebewerbungen schwerbehinderter und ihnen gleichgestellter behinderter Menschen. Bei Fragen kannst Du Dich unterfranz-peter.junginger@daimlertruck.comzudem an die Schwerbehindertenvertretung des Standorts wenden, die Dich gerne nach Deiner Bewerbung im weiteren Bewerbungsprozess unterstützt.Bei Problemen mit der Bewerbung oder Fragen zum Bewerbungsprozess steht Dir gerne der Personalbereich unterpersonal_buses_neu-ulm@daimlertruck.comzur Verfügung."
